ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Seasons Count
3562,GoodFellas,1990,18+,8.7,96%,0,1,0,0,0,NA
3563,Parasite,2019,18+,8.6,99%,0,1,1,0,0,NA
3564,Good Will Hunting,1997,18+,8.3,97%,0,1,0,0,0,NA
3565,The Green Mile,1999,18+,8.6,78%,0,1,0,0,0,NA
3566,Batman Begins,2005,13+,8.2,84%,0,1,0,0,0,NA
3567,Grave of the Fireflies,1988,7+,8.5,98%,0,1,0,0,0,NA
3568,Kill Bill: Vol. 1,2003,18+,8.1,85%,0,1,0,0,0,NA
3569,Zombieland,2009,18+,7.6,90%,0,1,1,0,0,NA
3570,A Quiet Place,2018,13+,7.5,95%,0,1,1,0,0,NA
3571,Kill Bill: Vol. 2,2004,18+,8.0,84%,0,1,0,0,0,NA
3572,Let the Right One In,2008,18+,7.9,98%,0,1,0,0,0,NA
3573,True Grit,2010,13+,7.6,96%,0,1,1,0,0,NA
3574,Akira,1988,18+,8.0,90%,0,1,0,0,0,NA
3575,50/50,2011,18+,7.6,93%,0,1,0,0,0,NA
3576,Hunt for the Wilderpeople,2016,13+,7.9,96%,0,1,0,0,0,NA
3577,The Graduate,1967,7+,8.0,86%,0,1,0,0,0,NA
3578,Portrait of a Lady on Fire,2019,18+,8.2,98%,0,1,0,0,0,NA
3579,Misery,1990,18+,7.8,90%,0,1,0,0,0,NA
3580,The Conjuring,2013,18+,7.5,85%,0,1,0,0,0,NA
3581,Free Solo,2018,13+,8.2,97%,0,1,0,1,0,NA
3582,Captain Fantastic,2016,18+,7.9,82%,0,1,0,0,0,NA
3583,"I, Tonya",2017,18+,7.5,89%,0,1,0,0,0,NA
3584,Blazing Saddles,1974,18+,7.7,89%,0,1,0,0,0,NA
3585,Shoplifters,2018,18+,8.0,99%,0,1,0,0,0,NA
3586,Up in the Air,2009,18+,7.4,91%,0,1,1,0,0,NA
3587,The Cabin in the Woods,2012,18+,7.0,92%,0,1,1,0,0,NA
3588,How to Train Your Dragon: The Hidden World,2019,7+,7.5,91%,0,1,0,0,0,NA
3589,Escape from Alcatraz,1979,7+,7.6,96%,0,1,1,0,0,NA
3590,Star Trek II: The Wrath of Khan,1982,7+,7.7,87%,0,1,1,0,0,NA
3591,Apollo 11,2019,all,8.2,99%,0,1,0,0,0,NA
3592,Booksmart,2019,18+,7.2,97%,0,1,0,0,0,NA
3593,Super 8,2011,13+,7.0,81%,0,1,1,0,0,NA
3594,Mission: Impossible - Fallout,2018,13+,7.7,97%,0,1,1,0,0,NA
3595,Coherence,2013,7+,7.2,88%,0,1,1,0,0,NA
3596,Annihilation,2018,18+,6.9,88%,0,1,1,0,0,NA
3597,Heathers,1989,18+,7.2,93%,0,1,1,0,0,NA
3598,The Descent,2005,18+,7.2,85%,0,1,1,0,0,NA
3599,The Guilty,2018,18+,7.5,97%,0,1,1,0,0,NA
3600,Fighting with My Family,2019,13+,7.1,93%,0,1,1,0,0,NA
3601,Bumblebee,2018,13+,6.8,91%,0,1,1,0,0,NA
3602,Rango,2011,7+,7.2,88%,0,1,1,0,0,NA
3603,Instant Family,2018,13+,7.3,81%,0,1,1,0,0,NA
3604,13 Assassins,2010,18+,7.6,95%,0,1,0,0,0,NA
3605,The Host,2006,18+,7.1,93%,0,1,0,0,0,NA
3606,Volver,2006,18+,7.6,91%,0,1,0,0,0,NA
3607,We Need to Talk About Kevin,2011,18+,7.5,75%,0,1,1,0,0,NA
3608,Let Me In,2010,18+,7.1,88%,0,1,0,0,0,NA
3609,Three Identical Strangers,2018,13+,7.7,97%,0,1,0,0,0,NA
3610,A Simple Favor,2018,18+,6.8,85%,0,1,1,0,0,NA
3611,Creed II,2018,13+,7.1,84%,0,1,1,0,0,NA
3612,Loving Vincent,2017,13+,7.8,85%,0,1,0,0,0,NA
3613,Megamind,2010,7+,7.2,72%,0,1,0,0,0,NA
3614,Honeyland,2019,,8.0,100%,0,1,0,0,0,NA
3615,The Full Monty,1997,18+,7.2,96%,0,1,0,0,0,NA
3616,Abominable,2019,7+,7.0,81%,0,1,1,0,0,NA
3617,The Chaser,2008,13+,7.9,82%,0,1,0,0,0,NA
3618,Hotel Mumbai,2018,18+,7.6,76%,0,1,0,0,0,NA
3619,Nobody Knows,2004,13+,8.1,93%,0,1,0,0,0,NA
3620,Ninja Scroll,1993,18+,7.9,93%,0,1,0,0,0,NA
3621,Chicken Run,2000,all,7.0,97%,0,1,0,0,0,NA
3622,Swingers,1996,18+,7.2,87%,0,1,0,0,0,NA
3623,"Food, Inc.",2008,7+,7.8,95%,0,1,0,0,0,NA
3624,Embrace of the Serpent,2015,,7.9,96%,0,1,1,0,0,NA
3625,Melancholia,2011,18+,7.2,80%,0,1,0,0,0,NA
3626,Minding the Gap,2019,18+,8.1,100%,0,1,0,0,0,NA
3627,The Second Mother,2015,18+,7.8,97%,0,1,1,0,0,NA
3628,Notes on a Scandal,2006,18+,7.4,87%,0,1,0,0,0,NA
3629,Star Trek VI: The Undiscovered Country,1991,7+,7.2,82%,0,1,1,0,0,NA
3630,Love & Mercy,2015,13+,7.4,90%,0,1,1,0,0,NA
3631,A Taxi Driver,2017,,7.8,96%,0,1,0,0,0,NA
3632,The Prince of Egypt,1998,7+,7.1,80%,0,1,0,0,0,NA
3633,Tickled,2016,18+,7.6,94%,0,1,0,0,0,NA
3634,Sorry to Bother You,2018,18+,6.9,93%,0,1,0,0,0,NA
3635,The Way Back,2010,13+,7.3,74%,0,1,1,0,0,NA
3636,Detroit,2017,18+,7.3,83%,0,1,0,0,0,NA
3637,Risky Business,1983,18+,6.8,92%,0,1,0,0,0,NA
3638,The Biggest Little Farm,2019,7+,8.1,91%,0,1,0,0,0,NA
3639,Lucky,2017,,7.3,97%,0,1,1,0,0,NA
3640,Border,2018,18+,7.0,97%,0,1,0,0,0,NA
3641,Natural Born Killers,1994,18+,7.3,47%,0,1,0,0,0,NA
3642,If Beale Street Could Talk,2018,18+,7.1,95%,0,1,0,0,0,NA
3643,Horton Hears a Who!,2008,all,6.8,79%,0,1,0,0,0,NA
3644,Romancing the Stone,1984,7+,6.9,84%,0,1,0,0,0,NA
3645,The Beatles: Eight Days a Week - The Touring Years,2016,,7.8,96%,0,1,0,0,0,NA
3646,Phone Booth,2002,18+,7.0,72%,0,1,0,0,0,NA
3647,Gods and Monsters,1998,18+,7.4,95%,0,1,0,0,0,NA
3648,Force Majeure,2014,18+,7.3,94%,0,1,0,0,0,NA
3649,Turtles Can Fly,2005,13+,8.1,88%,0,1,0,0,0,NA
3650,Thelma,2017,,7.0,93%,0,1,0,0,0,NA
3651,The Sisters Brothers,2018,18+,7.0,87%,0,1,0,0,0,NA
3652,Tangerine,2015,18+,7.1,96%,0,1,0,0,0,NA
3653,Monos,2019,18+,7.1,92%,0,1,0,0,0,NA
3654,The Nightingale,2019,18+,7.3,86%,0,1,0,0,0,NA
3655,BPM (Beats per Minute),2017,all,7.4,98%,0,1,0,0,0,NA
3656,Bend It Like Beckham,2002,13+,6.6,85%,0,1,0,0,0,NA
3657,Hud,1963,,7.8,82%,0,1,1,0,0,NA
3658,Vice,2018,18+,7.2,66%,0,1,0,0,0,7
3659,The Book of Eli,2010,18+,6.9,47%,0,1,0,0,0,NA
3660,The 12th Man,2017,,7.4,86%,0,1,0,0,0,NA
3661,The Messenger,2009,18+,7.1,89%,0,1,1,0,0,NA
3662,Cartel Land,2015,18+,7.4,90%,0,1,1,0,0,NA
3663,Professor Marston and the Wonder Women,2017,18+,7.1,86%,0,1,0,0,0,NA
3664,A Brilliant Young Mind,2014,13+,7.1,87%,0,1,1,0,0,NA
3665,Antz,1998,7+,6.5,93%,0,1,0,0,0,NA
3666,The Next Three Days,2010,13+,7.4,51%,0,1,1,0,0,NA
3667,Megan Leavey,2017,13+,7.1,87%,0,1,0,0,0,NA
3668,Jesus Camp,2006,13+,7.4,87%,0,1,0,0,0,NA
3669,RBG,2018,7+,7.5,94%,0,1,0,0,0,NA
3670,Wild Rose,2019,18+,7.2,92%,0,1,0,0,0,NA
3671,Kinsey,2004,18+,7.0,90%,0,1,0,0,0,NA
3672,Demolition Man,1993,18+,6.7,59%,0,1,0,0,0,NA
3673,Spirit: Stallion of the Cimarron,2002,all,7.1,70%,0,1,0,0,0,NA
3674,"The Good, The Bad, The Weird",2008,18+,7.3,82%,0,1,0,0,0,NA
3675,"Waiting for ""Superman""",2010,7+,7.5,90%,0,1,1,0,0,NA
3676,The Skeleton Twins,2014,18+,6.8,87%,0,1,1,0,0,NA
3677,I Can Only Imagine,2018,7+,7.3,61%,0,1,1,0,0,NA
3678,Woman at War,2018,,7.4,97%,0,1,0,0,0,NA
3679,Johnny Guitar,1954,,7.7,93%,0,1,1,0,0,NA
3680,Jane,2017,7+,7.8,98%,0,1,0,1,0,NA
3681,Monster House,2006,7+,6.6,75%,0,1,0,0,0,NA
3682,Hail Satan?,2019,18+,7.3,96%,0,1,0,0,0,NA
3683,Ingrid Goes West,2017,18+,6.6,86%,0,1,0,0,0,NA
3684,Dogman,2018,,7.2,83%,0,1,0,0,0,NA
3685,Anthropoid,2016,18+,7.2,66%,0,1,0,0,0,NA
3686,Missing Link,2019,7+,6.7,89%,0,1,0,0,0,NA
3687,Star Trek III: The Search for Spock,1984,7+,6.7,80%,0,1,1,0,0,NA
3688,Cashback,2006,18+,7.2,46%,0,1,0,0,0,NA
3689,"Juliet, Naked",2018,18+,6.6,83%,0,1,1,0,0,NA
3690,The Absent One,2014,,7.1,92%,0,1,0,0,0,NA
3691,Big Time Adolescence,2020,18+,7.0,84%,0,1,0,0,0,NA
3692,Get Smart,2008,13+,6.5,50%,0,1,0,0,0,5
3693,"Life, Animated",2016,7+,7.5,94%,0,1,0,0,0,NA
3694,Sands of Iwo Jima,1949,,7.1,100%,0,1,0,0,0,NA
3695,Killer Joe,2011,18+,6.7,79%,0,1,0,0,0,NA
3696,Sword Art Online: The Movie - Ordinal Scale,2017,13+,7.4,100%,0,1,0,0,0,NA
3697,The Wave,2015,18+,6.7,83%,0,1,0,0,0,NA
3698,Colossal,2016,18+,6.2,81%,0,1,0,0,0,NA
3699,Luce,2019,18+,6.7,91%,0,1,0,0,0,NA
3700,Oculus,2014,18+,6.5,75%,0,1,0,0,0,NA
3701,Standing in the Shadows of Motown,2002,7+,7.8,91%,0,1,1,0,0,NA
3702,Borg vs McEnroe,2017,18+,6.9,84%,0,1,0,0,0,NA
3703,Denial,2016,13+,6.7,82%,0,1,0,0,0,NA
3704,Best of Enemies,2015,18+,7.6,93%,0,1,0,0,0,NA
3705,Prospect,2018,13+,6.2,89%,0,1,0,0,0,NA
3706,Arbitrage,2012,18+,6.6,88%,0,1,1,0,0,NA
3707,Plus One,2019,,6.6,89%,0,1,0,0,0,NA
3708,Active Measures,2018,13+,7.9,80%,0,1,0,0,0,NA
3709,Amazing Grace,2018,all,7.5,99%,0,1,0,0,0,1
3710,The Art of Self-Defense,2019,18+,6.7,84%,0,1,0,0,0,NA
3711,The Clovehitch Killer,2018,13+,6.5,78%,0,1,0,0,0,NA
3712,Rare Exports: A Christmas Tale,2010,18+,6.7,89%,0,1,1,0,0,NA
3713,Venus in Fur,2013,,7.2,89%,0,1,0,0,0,NA
3714,Jackass 3D,2010,18+,7.0,65%,0,1,1,0,0,NA
3715,I Kill Giants,2018,13+,6.2,77%,0,1,0,0,0,NA
3716,The Queen of Versailles,2012,7+,7.1,95%,0,1,0,0,0,NA
3717,2 Days in Paris,2007,18+,6.8,87%,0,1,1,0,0,NA
3718,The Wrecking Crew,2008,7+,7.6,94%,0,1,0,0,0,NA
3719,The Villainess,2017,,6.7,84%,0,1,0,0,0,NA
3720,Europa Report,2013,13+,6.4,81%,0,1,0,0,0,NA
3721,The Cooler,2003,18+,6.9,77%,0,1,1,0,0,NA
3722,In the Fade,2017,18+,7.1,77%,0,1,0,0,0,NA
3723,The Road to El Dorado,2000,7+,6.9,48%,0,1,0,0,0,NA
3724,Christine,2016,18+,6.9,88%,0,1,0,0,0,NA
3725,Hearts Beat Loud,2018,13+,6.9,91%,0,1,0,0,0,NA
3726,Whitney,2018,18+,7.3,88%,0,1,0,0,0,2
3727,Angel of Mine,2019,18+,6.5,71%,0,1,0,0,0,NA
3728,Hounds of Love,2016,,6.5,88%,0,1,0,0,0,NA
3729,Pawn Sacrifice,2015,13+,7.0,72%,0,1,0,0,0,NA
3730,Transformers: Dark of the Moon,2011,13+,6.2,35%,0,1,1,0,0,NA
3731,Ben Is Back,2018,18+,6.7,82%,0,1,0,0,0,NA
3732,Wayne's World 2,1993,13+,6.2,61%,0,1,1,0,0,NA
3733,No Strings Attached,2011,18+,6.2,49%,0,1,1,0,0,NA
3734,Along with the Gods: The Two Worlds,2017,7+,7.3,63%,0,1,0,0,0,NA
3735,Young & Beautiful,2013,,6.7,73%,0,1,0,0,0,NA
3736,The Pirates! In an Adventure with Scientists!,2012,7+,6.7,86%,0,1,0,0,0,NA
3737,Lo and Behold: Reveries of the Connected World,2016,13+,7.0,93%,0,1,0,0,0,NA
3738,Operation Finale,2018,13+,6.6,60%,0,1,1,0,0,NA
3739,78/52,2017,,7.3,89%,0,1,0,0,0,NA
3740,Gloria,2013,18+,6.8,99%,0,1,0,0,0,NA
3741,Princess Cyd,2017,,6.7,94%,0,1,0,0,0,NA
3742,The Domestics,2018,18+,5.7,100%,0,1,1,0,0,NA
3743,Andy Irons: Kissed by God,2018,,8.3,100%,0,1,1,0,0,NA
3744,Joe Strummer: The Future Is Unwritten,2007,,7.6,89%,0,1,0,0,0,NA
3745,The Commuter,2018,13+,6.3,56%,0,1,1,0,0,NA
3746,Dirty Wars,2013,,7.5,85%,0,1,0,0,0,NA
3747,Soul Food,1997,18+,7.0,81%,0,1,0,0,0,NA
3748,Sidewalls,2011,13+,7.5,67%,0,1,0,0,0,NA
3749,Miss Stevens,2016,,6.6,91%,0,1,0,0,0,NA
3750,Footloose,2011,13+,5.9,69%,0,1,1,0,0,NA
3751,Charlotte's Web,1973,all,6.9,76%,0,1,1,0,0,NA
3752,Shirley Valentine,1989,18+,7.2,73%,0,1,0,0,0,NA
3753,Drinking Buddies,2013,18+,6.1,83%,0,1,0,0,0,NA
3754,The Keeper of Lost Causes,2013,,7.2,70%,0,1,0,0,0,NA
3755,Sea of Shadows,2019,13+,7.2,94%,0,1,0,0,0,NA
3756,Oh Lucy!,2017,,6.8,98%,0,1,0,0,0,NA
3757,The Spy Who Dumped Me,2018,18+,6.0,49%,0,1,1,0,0,NA
3758,Skate Kitchen,2018,18+,6.8,89%,0,1,0,0,0,NA
3759,Experimenter,2015,13+,6.6,85%,0,1,0,0,0,NA
3760,What They Had,2018,18+,6.6,87%,0,1,0,0,0,NA
3761,Burn,2012,,7.5,100%,0,1,1,0,0,NA
3762,Margarita with a Straw,2015,13+,7.2,86%,0,1,1,0,0,NA
3763,Odd Thomas,2013,13+,6.8,38%,0,1,1,0,0,NA
3764,Every Day,2018,13+,6.4,63%,0,1,1,0,0,NA
3765,Nothing Like a Dame,2018,,7.3,99%,0,1,0,0,0,NA
3766,Brian Banks,2019,13+,7.1,61%,0,1,0,0,0,NA
3767,It's a Disaster,2013,18+,6.4,79%,0,1,1,0,0,NA
3768,The Little Death,2014,,7.1,61%,0,1,0,0,0,NA
3769,Becoming Bond,2017,18+,7.5,81%,0,1,0,0,0,NA
3770,After the Screaming Stops,2018,18+,7.1,100%,0,1,0,0,0,NA
3771,Slums of Beverly Hills,1998,18+,6.6,80%,0,1,0,0,0,NA
3772,Lords of Chaos,2019,18+,6.5,74%,0,1,0,0,0,NA
3773,The Frozen Ground,2013,18+,6.4,61%,0,1,1,0,0,NA
3774,Paranoid Park,2007,18+,6.7,76%,0,1,0,0,0,NA
3775,The Hunchback of Notre Dame,1923,,7.3,91%,0,1,0,1,0,NA
3776,Support the Girls,2018,18+,6.4,91%,0,1,0,0,0,NA
3777,The China Hustle,2018,18+,7.2,77%,0,1,0,0,0,NA
3778,Paranormal Activity 3,2011,18+,5.8,67%,0,1,0,0,0,NA
3779,Death Wish,2018,18+,6.4,18%,0,1,1,0,0,NA
3780,Cold Case Hammarskjöld,2019,,7.6,83%,0,1,0,0,0,NA
3781,Anna and the Apocalypse,2017,18+,6.0,77%,0,1,1,0,0,NA
3782,Somm,2013,,7.0,79%,0,1,0,0,0,NA
3783,"Love, Gilda",2018,,7.4,89%,0,1,0,0,0,NA
3784,Star Trek: Insurrection,1998,7+,6.4,55%,0,1,1,0,0,NA
3785,Bad Company,1972,7+,7.0,92%,0,1,1,0,0,NA
3786,Dior and I,2015,18+,7.3,84%,0,1,1,0,0,NA
3787,"Where'd You Go, Bernadette",2019,13+,6.5,49%,0,1,0,0,0,NA
3788,Gorky Park,1983,18+,6.8,75%,0,1,1,0,0,NA
3789,Beach Rats,2017,18+,6.4,85%,0,1,0,0,0,NA
3790,Manderlay,2005,,7.3,50%,0,1,0,0,0,NA
3791,High Strung,2016,7+,6.4,75%,0,1,1,0,0,NA
3792,The Last Days,2013,,6.1,89%,0,1,1,0,0,NA
3793,Free Willy,1993,7+,6.0,58%,0,1,0,0,0,NA
3794,First Girl I Loved,2016,,6.1,89%,0,1,0,0,0,NA
3795,Man on a Ledge,2012,13+,6.6,32%,0,1,1,0,0,NA
3796,Barking Dogs Never Bite,2000,,7.0,67%,0,1,0,0,0,NA
3797,Destroyer,2018,18+,6.2,74%,0,1,0,0,0,NA
3798,Meek's Cutoff,2010,7+,6.5,86%,0,1,1,0,0,NA
3799,No One Knows About Persian Cats,2009,,7.1,95%,0,1,0,0,0,NA
3800,Villains,2019,18+,6.2,84%,0,1,0,0,0,NA
3801,The Limehouse Golem,2016,,6.3,74%,0,1,0,0,0,NA
3802,Walking Tall,1973,18+,7.0,75%,0,1,0,0,0,NA
3803,Tragedy Girls,2017,18+,6.0,82%,0,1,0,0,0,NA
3804,Pet Sematary,2019,18+,5.7,58%,0,1,1,0,0,NA
3805,The Overnight,2015,18+,6.1,83%,0,1,1,0,0,NA
3806,Star Trek: The Motion Picture,1979,7+,6.4,42%,0,1,1,0,0,NA
3807,Crime + Punishment,2018,,7.4,92%,0,1,0,0,0,NA
3808,Vincere,2009,,6.9,92%,0,1,0,0,0,NA
3809,Southbound,2015,18+,5.9,80%,0,1,1,0,0,NA
3810,The Quake,2018,13+,6.2,84%,0,1,0,0,0,NA
3811,American Ultra,2015,18+,6.1,43%,0,1,1,0,0,NA
3812,Hellbound: Hellraiser II,1988,18+,6.5,52%,0,1,1,0,0,NA
3813,The Hero,2017,18+,6.5,78%,0,1,0,0,0,NA
3814,Tom of Finland,2017,,6.8,83%,0,1,0,0,0,NA
3815,Fyre Fraud,2019,,6.8,76%,0,1,0,0,0,NA
3816,David Crosby: Remember My Name,2019,18+,7.2,91%,0,1,0,0,0,NA
3817,Gilbert,2017,18+,7.4,95%,0,1,0,0,0,NA
3818,Framing John DeLorean,2019,,6.4,89%,0,1,0,0,0,NA
3819,Marrowbone,2017,18+,6.6,47%,0,1,0,0,0,NA
3820,Kusama : Infinity,2018,,7.2,93%,0,1,0,0,0,NA
3821,Please Stand By,2018,13+,6.7,58%,0,1,0,0,0,2
3822,Those People,2015,,6.5,80%,0,1,0,0,0,NA
3823,The Time That Remains,2009,13+,7.1,84%,0,1,0,0,0,NA
3824,The Mexican,2001,18+,6.1,54%,0,1,0,0,0,NA
3825,Paranormal Activity 2,2010,18+,5.6,59%,0,1,1,0,0,NA
3826,Red Dog: True Blue,2016,,6.4,100%,0,1,0,0,0,NA
3827,Assassination Nation,2018,18+,5.9,73%,0,1,0,0,0,NA
3828,Friends with Kids,2012,18+,6.1,67%,0,1,1,0,0,NA
3829,Diana Vreeland: The Eye Has to Travel,2012,13+,7.5,94%,0,1,0,0,0,NA
3830,I Remember You,2017,18+,6.1,86%,0,1,1,0,0,NA
3831,Forever My Girl,2018,7+,6.7,24%,0,1,1,0,0,NA
3832,The Furies,1950,,7.3,83%,0,1,0,0,0,NA
3833,Meeting Gorbachev,2019,,7.2,88%,0,1,0,0,0,NA
3834,Welcome to the Rileys,2010,18+,7.0,54%,0,1,1,0,0,NA
3835,Hector and the Search for Happiness,2014,18+,7.0,37%,0,1,0,0,0,NA
3836,Bad Reputation,2018,18+,7.3,79%,0,1,0,0,0,NA
3837,Waiting to Exhale,1995,18+,5.9,56%,0,1,0,0,0,NA
3838,Pyewacket,2017,,5.8,82%,0,1,0,0,0,NA
3839,The Swan Princess,1994,all,6.4,50%,0,1,0,0,0,NA
3840,Grabbers,2012,,6.3,72%,0,1,0,0,0,NA
3841,Aniara,2019,18+,6.2,70%,0,1,0,0,0,NA
3842,The Housemaid,2010,,6.4,70%,0,1,0,0,0,NA
3843,Little Woods,2018,18+,6.1,96%,0,1,0,0,0,NA
3844,"Elvira, Mistress of the Dark",1988,13+,6.6,47%,0,1,1,0,0,NA
3845,In Search of Greatness,2018,13+,6.6,92%,0,1,0,0,0,NA
3846,Food Evolution,2017,7+,7.0,100%,0,1,0,0,0,NA
3847,Sinbad: Legend of the Seven Seas,2003,7+,6.7,45%,0,1,0,0,0,NA
3848,The Den,2013,18+,6.0,76%,0,1,0,0,0,NA
3849,Wolf Warrior 2,2017,,6.0,69%,0,1,0,0,0,NA
3850,Dumb: The Story of Big Brother Magazine,2017,18+,7.2,100%,0,1,0,0,0,NA
3851,Goodbye First Love,2011,,6.6,83%,0,1,0,0,0,NA
3852,The 33,2015,13+,6.9,48%,0,1,0,0,0,NA
3853,Mike Wallace Is Here,2019,13+,7.2,94%,0,1,0,0,0,NA
3854,March of the Penguins 2,2017,7+,6.6,100%,0,1,0,0,0,NA
3855,Teen Spirit,2019,13+,6.1,71%,0,1,0,1,0,NA
3856,Seymour: An Introduction,2015,7+,7.4,100%,0,1,0,0,0,NA
3857,The Man Who Killed Hitler and Then the Bigfoot,2019,18+,5.6,76%,0,1,0,0,0,NA
3858,The Childhood of a Leader,2016,,6.1,89%,0,1,0,0,0,NA
3859,The Standoff at Sparrow Creek,2019,,6.2,77%,0,1,0,0,0,NA
3860,A Very Sordid Wedding,2017,18+,5.3,86%,0,1,1,0,0,NA
3861,Toni Morrison: The Pieces I Am,2019,13+,7.1,97%,0,1,0,0,0,NA
3862,Dina,2017,,6.8,98%,0,1,0,0,0,NA
3863,Dog Days,2018,7+,6.2,63%,0,1,0,0,0,NA
3864,Monsters and Men,2018,18+,5.7,86%,0,1,0,0,0,NA
3865,The Canal,2014,,5.8,71%,0,1,1,0,0,NA
3866,Leap Year,2010,7+,6.5,23%,0,1,0,0,0,NA
3867,Raise Hell: The Life & Times of Molly Ivins,2019,,7.6,94%,0,1,0,0,0,NA
3868,Under the Tree,2017,,6.8,85%,0,1,0,0,0,NA
3869,The League of Extraordinary Gentlemen,2003,13+,5.8,17%,0,1,0,0,0,NA
3870,Hello I Must Be Going,2012,18+,6.2,75%,0,1,1,0,0,NA
3871,Two Trains Runnin',2016,,7.4,100%,0,1,0,0,0,NA
3872,The Jewel of the Nile,1985,7+,6.1,50%,0,1,0,0,0,NA
3873,Middle Men,2009,18+,6.8,40%,0,1,1,0,0,NA
3874,Before I Go to Sleep,2014,18+,6.3,37%,0,1,0,0,0,NA
3875,Eating Animals,2018,,7.3,91%,0,1,0,0,0,NA
3876,Mom and Dad,2018,18+,5.5,75%,0,1,0,0,0,NA
3877,Touched with Fire,2016,18+,6.2,68%,0,1,1,0,0,NA
3878,Cunningham,2019,7+,6.4,88%,0,1,0,0,0,NA
3879,Starfish,2018,,5.3,90%,0,1,1,0,0,NA
3880,The Yellow Handkerchief,2009,13+,6.7,66%,0,1,1,0,0,NA
3881,The First Monday in May,2016,13+,7.2,78%,0,1,0,0,0,NA
3882,The Miracle Season,2018,7+,6.5,51%,0,1,0,0,0,NA
3883,Burden,2016,,6.9,97%,0,1,0,0,0,NA
3884,Downsizing,2017,18+,5.7,47%,0,1,1,0,0,NA
3885,Lowlife,2017,,6.2,91%,0,1,1,0,0,NA
3886,The Blue Room,2014,18+,6.3,90%,0,1,0,0,0,NA
3887,The Chumscrubber,2005,18+,6.9,37%,0,1,0,0,0,NA
3888,Pledge,2019,,5.4,76%,0,1,0,0,0,NA
3889,Universal Soldier,1992,18+,6.0,29%,0,1,0,0,0,NA
3890,Non-Fiction,2018,18+,6.5,87%,0,1,0,0,0,NA
3891,Larger than Life: The Kevyn Aucoin Story,2017,,8.3,90%,0,1,0,0,0,NA
3892,The Bookshop,2017,7+,6.5,57%,0,1,1,0,0,NA
3893,Baskın,2015,,5.8,79%,0,1,0,0,0,NA
3894,A Life Less Ordinary,1997,18+,6.4,39%,0,1,0,0,0,NA
3895,Girls Just Want to Have Fun,1985,7+,6.0,38%,0,1,1,0,0,NA
3896,The Ant Bully,2006,7+,5.8,62%,0,1,0,0,0,NA
3897,Overboard,2018,13+,6.0,24%,0,1,1,0,0,NA
3898,Henry Gamble's Birthday Party,2015,18+,6.1,83%,0,1,1,0,0,NA
3899,"Nico, 1988",2017,18+,6.7,92%,0,1,0,0,0,NA
3900,Diane,2019,,6.7,88%,0,1,0,0,0,NA
3901,Joshy,2016,18+,5.9,81%,0,1,0,0,0,NA
3902,Leaving,2009,,6.2,68%,0,1,0,0,0,1
3903,Finding Your Feet,2017,13+,6.7,70%,0,1,1,0,0,NA
3904,The Princess of Montpensier,2010,,6.4,85%,0,1,0,0,0,NA
3905,Citizen Jane: Battle for the City,2017,,6.9,95%,0,1,0,0,0,NA
3906,High-Rise,2015,18+,5.6,60%,0,1,0,0,0,NA
3907,Unlocked,2017,18+,6.2,26%,0,1,0,0,0,NA
3908,Far From The Tree,2017,,7.5,90%,0,1,0,0,0,NA
3909,Freak Show,2018,,6.7,54%,0,1,0,0,0,NA
3910,C.S.A.: The Confederate States of America,2005,13+,6.4,80%,0,1,0,0,0,NA
3911,AWOL,2017,,5.5,93%,0,1,1,0,0,NA
3912,Haze,2017,18+,5.9,88%,0,1,1,0,0,NA
3913,Maze,2017,,5.9,92%,0,1,0,0,0,NA
3914,Legion of Brothers,2017,16+,5.7,100%,0,1,0,0,0,NA
3915,Mister America,2019,18+,6.4,66%,0,1,0,0,0,NA
3916,The Archer,2017,,5.1,80%,0,1,0,0,0,NA
3917,Tank Girl,1995,18+,5.3,40%,0,1,0,0,0,NA
3918,Little Joe,2019,,5.9,68%,0,1,0,0,0,NA
3919,Scotch: A Golden Dream,2019,,7.5,75%,0,1,1,0,0,NA
3920,The Prodigy,2019,18+,5.8,42%,0,1,1,0,0,NA
3921,Divide and Conquer: The Story of Roger Ailes,2018,,7.0,90%,0,1,0,0,0,NA
3922,This Is Not Berlin,2019,18+,6.6,82%,0,1,0,0,0,NA
3923,The Last Word,2017,18+,6.6,40%,0,1,0,0,0,NA
3924,The Hustle,2019,13+,5.4,14%,0,1,1,0,0,NA
3925,The Unicorn,2019,,5.1,91%,0,1,1,0,0,2
3926,Whose Streets?,2017,18+,5.0,98%,0,1,0,0,0,NA
3927,Vox Lux,2018,18+,5.9,61%,0,1,0,0,0,NA
3928,Take Every Wave: The Life of Laird Hamilton,2018,7+,7.3,76%,0,1,0,0,0,NA
3929,Leaning Into the Wind: Andy Goldsworthy,2018,7+,6.7,98%,0,1,0,0,0,NA
3930,The Amazing Johnathan Documentary,2019,,6.6,80%,0,1,0,0,0,NA
3931,Unmade Beds,2009,,6.6,76%,0,1,0,0,0,NA
3932,Case 39,2009,18+,6.2,21%,0,1,1,0,0,NA
3933,The X Files: I Want to Believe,2008,13+,5.9,31%,0,1,0,0,0,NA
3934,The Gospel According to André,2018,13+,6.3,86%,0,1,0,0,0,NA
3935,A Good Old Fashioned Orgy,2011,18+,6.1,35%,0,1,1,0,0,NA
