ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Kind,Seasons Count
9743,Second Chorus,1941,7+,5.8,,0,0,1,0,0,movie,NA
9744,Little Crumb,1999,all,6.1,,0,0,1,0,0,movie,NA
9745,Charge Over You,2010,,6.5,,0,0,1,0,0,movie,NA
9746,Martian Land,2015,,2.3,,0,0,1,0,0,video movie,NA
9747,Autopsy 9: Dead Awakening,2003,18+,7.7,,0,0,1,0,0,tv movie,NA
9748,Freedom Road,1979,,5.4,,0,0,1,0,0,tv movie,NA
9749,The Kitchen,2012,18+,5.0,,0,0,1,0,0,movie,NA
9750,Megha,2014,,5.4,,0,0,1,0,0,movie,NA
9751,Illicit Behavior,1992,18+,5.0,,0,0,1,0,0,movie,NA
9752,Primo,2005,,7.4,,0,0,1,0,0,tv movie,NA
9753,The Best of Laurel and Hardy,1968,,7.1,,0,0,1,0,0,movie,NA
9754,Faraway,2014,,5.0,,0,0,1,0,0,movie,NA
9755,Bride of the Gorilla,1951,,4.4,40%,0,0,1,0,0,movie,NA
9756,Someone Else,2006,,5.7,50%,0,0,1,0,0,movie,NA
9757,Brothers of War,2015,,4.6,,0,0,1,0,0,movie,NA
9758,The Race Underground,2017,,7.1,,0,0,1,0,0,episode,NA
9759,Classic Albums: John Lennon - Plastic Ono Band,2008,,6.8,,0,0,1,0,0,episode,NA
9760,D.L. Hughley: Going Home,1999,18+,7.2,,0,0,1,0,0,movie,NA
9761,The Night Before Christmas,1994,,6.4,,0,0,1,0,0,movie,NA
9762,"Liars, Fires and Bears",2012,,6.4,,0,0,1,0,0,movie,NA
9763,Finding Hillywood,2013,,8.2,,0,0,1,0,0,movie,NA
9764,The Sword Stained with Royal Blood,1981,,6.7,,0,0,1,0,0,movie,NA
9765,Future World,2018,18+,3.2,,0,0,1,0,0,movie,NA
9766,Living Dark: The Story of Ted the Caver,2017,13+,5.1,,0,0,1,0,0,movie,NA
9767,Catch the Wind,2017,,6.4,,0,0,1,0,0,movie,NA
9768,A Wonderful Cloud,2015,,6.2,,0,0,1,0,0,movie,NA
9769,The New Adventures of Peter Rabbit,1995,,5.3,,0,0,1,0,0,video movie,NA
9770,The Park Bench,2015,,6.5,,0,0,1,0,0,movie,NA
9771,Appointment in Honduras,1953,,5.7,,0,0,1,0,0,movie,NA
9772,California Dreaming,1979,18+,6.0,,0,0,1,0,0,movie,NA
9773,Brackenmore,2017,,4.2,,0,0,1,0,0,movie,NA
9774,Love Is Thicker Than Water,2017,,5.7,43%,0,0,1,0,0,movie,NA
9775,Death and Texas,2004,,5.9,75%,0,0,1,0,0,movie,NA
9776,Resistance Movement,2013,,6.3,,0,0,1,0,0,movie,NA
9777,Summer Solstice,2015,,6.2,,0,0,1,0,0,movie,NA
9778,Wacko,1982,7+,4.8,,0,0,1,0,0,movie,NA
9779,Tulsa,1949,,6.2,,0,0,1,0,0,movie,NA
9780,Bryan Callen: Never Grow Up,2016,18+,6.9,,0,0,1,0,0,movie,NA
9781,Fireman Sam: Heroes of the Storm,2014,,5.7,,0,0,1,0,0,video movie,NA
9782,Bernadette,2012,,8.2,,0,0,1,0,0,movie,NA
9783,Brief Encounter,1974,,5.3,,0,0,1,0,0,movie,NA
9784,Heart Attack,2014,7+,5.3,,0,0,1,0,0,movie,NA
9785,Jungle Shuffle,2014,,4.7,,0,0,1,0,0,movie,NA
9786,Victoria's Shadow,1998,,6.7,,0,0,1,0,0,movie,NA
9787,Big Muddy,2014,18+,4.9,57%,0,0,1,0,0,movie,NA
9788,Passion Play,2011,18+,4.6,3%,0,0,1,0,0,movie,NA
9789,Absinthe,2010,,6.8,,0,0,1,0,0,movie,NA
9790,The Aviation Cocktail,2012,,5.2,,0,0,1,0,0,movie,NA
9791,Franklin's Magic Christmas,2001,all,6.8,,0,0,1,0,0,video movie,NA
9792,My First Love,2015,,6.4,,0,0,1,0,0,tv movie,NA
9793,Don't Click,2012,,4.7,,0,0,1,0,0,movie,NA
9794,"Blackbeard, the Pirate",1952,,6.1,,0,0,1,0,0,movie,NA
9795,Hello I Love You,2018,,5.6,,0,0,1,0,0,movie,NA
9796,Bowery at Midnight,1942,,5.3,40%,0,0,1,0,0,movie,NA
9797,Love Birds,2011,13+,6.0,,0,0,1,0,0,movie,NA
9798,I Am I,2013,,5.7,30%,0,0,1,0,0,movie,NA
9799,Losing In Love,2017,,6.8,,0,0,1,0,0,movie,NA
9800,Jaya Janaki Nayaka,2017,,5.1,,0,0,1,0,0,movie,NA
9801,A Haunting on Hamilton Street 2: The Stable,2011,,6.0,,0,0,1,0,0,movie,NA
9802,"Twelfth Night, or What You Will",2003,7+,6.4,,0,0,1,0,0,tv movie,NA
9803,"20,000 Leagues Under the Sea",1997,,5.0,,0,0,1,1,0,movie,NA
9804,Arizona Seaside,2007,,6.9,,0,0,1,0,0,movie,NA
9805,A Time to Remember,1987,all,2.8,,0,0,1,0,0,tv movie,NA
9806,All's Faire in Love,2009,13+,5.0,7%,0,0,1,0,0,movie,NA
9807,Alpha and Omega: Family Vacation,2015,all,4.8,,0,0,1,0,0,movie,NA
9808,ETs Among Us: UFO Witnesses and Whistleblowers,2016,,7.4,,0,0,1,0,0,movie,NA
9809,The Gay Deceivers,1969,18+,5.8,,0,0,1,0,0,movie,NA
9810,Zombie Apocalypse,2011,18+,4.0,,0,0,1,0,0,tv movie,NA
9811,Naaigal Jaakirathai,2014,all,6.2,,0,0,1,0,0,movie,NA
9812,Stalked by My Doctor: The Return,2016,16+,5.7,,0,0,1,0,0,tv movie,NA
9813,Invasion of the Space Preachers,1990,,4.4,,0,0,1,0,0,video movie,NA
9814,Legend of the Lost,1957,,6.1,,0,0,1,0,0,movie,NA
9815,To the Beat,2018,7+,4.7,,0,0,1,0,0,tv series,NA
9816,Gun Woman,2014,,4.7,,0,0,1,0,0,movie,1
9817,Uniform,2003,,6.4,,0,0,1,0,0,movie,NA
9818,Mr In-Between,2001,18+,6.4,,0,0,1,0,0,movie,NA
9819,Top of the Heap,1972,18+,6.5,,0,0,1,0,0,tv series,NA
9820,American Backwoods: Slew Hampshire,2015,,4.4,,0,0,1,0,0,movie,NA
9821,How to Beat a Bully,2015,,5.4,,0,0,1,0,0,movie,NA
9822,ClownTown,2016,,3.8,9%,0,0,1,0,0,movie,NA
9823,Down Three Dark Streets,1954,,6.7,,0,0,1,0,0,movie,NA
9824,8 Assassins,2014,,4.7,,0,0,1,0,0,movie,NA
9825,The Road Uphill,2011,7+,7.5,,0,0,1,0,0,movie,NA
9826,Sleeping Giant: An Indian Football Story,2013,13+,8.7,,0,0,1,0,0,movie,NA
9827,3 of a Kind,2012,,4.7,,0,0,1,0,0,NA,NA
9828,Do You Know Me,2009,,4.8,,0,0,1,0,0,tv movie,NA
9829,When Harry Tries to Marry,2011,13+,4.6,13%,0,0,1,0,0,movie,NA
9830,Every Child,1979,,6.5,,0,0,1,0,0,movie,NA
9831,Nene Raju Nene Mantri,2017,,5.8,,0,0,1,0,0,movie,NA
9832,Ushijima the Loan Shark Part 2,2014,,6.8,,0,0,1,0,0,movie,NA
9833,Eat My Dust,1976,7+,5.5,,0,0,1,0,0,movie,NA
9834,Karma,2015,,6.6,,0,0,1,0,0,movie,NA
9835,Brittown,2008,,8.5,,0,0,1,0,0,movie,NA
9836,Thirsty,2016,,7.2,,0,0,1,0,0,movie,NA
9837,Lake of Dracula,1971,,6.2,,0,0,1,0,0,movie,NA
9838,"Easy to Learn, Hard to Master: The Fate of Atari",2017,,6.4,,0,0,1,0,0,movie,NA
9839,Frozen Silence,2012,,5.8,,0,0,1,0,0,movie,NA
9840,Capps Crossing,2017,,4.2,,0,0,1,0,0,movie,NA
9841,Gold,1974,7+,5.7,,0,0,1,0,0,movie,NA
9842,Death on a Factory Farm,2009,18+,7.5,,0,0,1,0,0,tv movie,NA
9843,The Lion of Judah,2011,7+,3.4,,0,0,1,0,0,movie,NA
9844,Bob Mould: Circle of Friends,2007,,7.5,,0,0,1,0,0,video movie,NA
9845,Gallagher: the Bookkeeper,1985,,8.1,,0,0,1,0,0,movie,NA
9846,A Daughter's Nightmare,2014,16+,5.8,,0,0,1,0,0,tv movie,NA
9847,Klansville U.S.A.,2015,,7.1,,0,0,1,0,0,episode,NA
9848,Tear Me Apart,2016,18+,4.5,,0,0,1,0,0,movie,NA
9849,2 Night,2011,,7.2,,0,0,1,0,0,movie,NA
9850,Top Ten Monks,2010,all,6.7,,0,0,1,0,0,movie,NA
9851,The Only Thrill,1997,18+,6.1,,0,0,1,0,0,movie,NA
9852,Hitler's Britain,2008,7+,6.5,,0,0,1,0,0,tv movie,NA
9853,All the Love You Cannes!,2002,,6.5,,0,0,1,0,0,movie,NA
9854,"Caltiki, the Immortal Monster",1959,,6.0,,0,0,1,0,0,movie,NA
9855,Robo Vampire,1988,,3.6,,0,0,1,0,0,movie,NA
9856,The Bonnie Parker Story,1958,,5.9,,0,0,1,0,0,movie,NA
9857,Blue Ridge,2012,,6.0,,0,0,1,0,0,movie,NA
9858,Calm at Sea,2012,,6.7,,0,0,1,0,0,movie,NA
9859,Racing Colt,2018,,7.3,,0,0,1,0,0,movie,NA
9860,The Last Truck: Closing of a GM Plant,2009,,6.9,,0,0,1,0,0,tv movie,NA
9861,Ninah's Dowry,2012,,8.2,,0,0,1,0,0,movie,NA
9862,Foreign Exchange,2008,18+,4.1,,0,0,1,0,0,movie,NA
9863,Rock Hudson's Home Movies,1992,,5.8,,0,0,1,0,0,movie,NA
9864,Looking For Lola,1997,7+,5.6,,0,0,1,0,0,movie,NA
9865,The Incredible Melting Man,1977,18+,4.2,7%,0,0,1,0,0,movie,NA
9866,Tanzania Transit,2018,13+,7.8,,0,0,1,0,0,movie,NA
9867,Josh Blue: Sticky Change,2012,18+,7.5,,0,0,1,0,0,movie,NA
9868,Devil in My Ride,2013,18+,4.6,,0,0,1,0,0,movie,NA
9869,Lord Montagu,2013,,8.0,,0,0,1,0,0,movie,NA
9870,The Boys Club,1997,18+,6.3,,0,0,1,0,0,movie,NA
9871,The Domino Principle,1977,18+,5.7,20%,0,0,1,0,0,movie,NA
9872,Mausoleum,1983,18+,5.1,,0,0,1,0,0,movie,NA
9873,The Day the '60s Died,2015,7+,7.3,,0,0,1,0,0,tv movie,NA
9874,Pursued,2004,18+,5.2,,0,0,1,0,0,movie,NA
9875,The Donner Party,2009,18+,5.1,,0,0,1,0,0,movie,NA
9876,Islamic Art: Mirror of the Invisible World,2011,,6.9,,0,0,1,0,0,movie,NA
9877,The Lost World of Mr. Hardy,2009,,8.1,,0,0,1,0,0,video movie,NA
9878,Within the Whirlwind,2009,,6.8,,0,0,1,0,0,movie,NA
9879,Death at a Barbecue,2017,,6.5,,0,0,1,0,0,movie,NA
9880,Swelter,2014,18+,4.5,,0,0,1,0,0,movie,NA
9881,Apocalypse Soon: The Making of 'Citizen Toxie',2002,,7.9,,0,0,1,0,0,video movie,NA
9882,5150,2016,18+,4.0,,0,0,1,0,0,tv short,NA
9883,The Divine Tragedies,2015,7+,3.4,,0,0,1,0,0,movie,NA
9884,Chasing Fifty,2015,13+,5.6,,0,0,1,0,0,movie,NA
9885,The Maker,1997,18+,5.4,,0,0,1,0,0,movie,NA
9886,Bob Saget: Zero to Sixty,2017,18+,6.1,,0,0,1,0,0,movie,NA
9887,Into the Sun,2005,18+,4.4,,0,0,1,0,0,movie,NA
9888,The Man of the Crowd,2013,,6.5,,0,0,1,0,0,movie,NA
9889,The Giant Spider,2013,,5.3,,0,0,1,0,0,movie,NA
9890,My Brother the Time Traveler,2017,7+,6.0,,0,0,1,0,0,movie,NA
9891,Yamasong: March of the Hollows,2017,,5.0,,0,0,1,0,0,movie,NA
9892,Sunday Morning Rapture,2011,,6.1,,0,0,1,0,0,movie,NA
9893,Phir Milenge,2004,,6.1,,0,0,1,0,0,movie,NA
9894,Invitation to Hell,1984,,5.0,,0,0,1,0,0,tv movie,NA
9895,El enamorado,1952,,7.1,,0,0,1,0,0,movie,NA
9896,Life Off Grid,2016,,6.6,,0,0,1,0,0,movie,1
9897,I'm Now: The Story Of Mudhoney,2013,18+,7.6,,0,0,1,0,0,movie,NA
9898,Lift,2001,18+,6.1,44%,0,0,1,0,0,movie,NA
9899,After Braveheart,2015,,7.3,,0,0,1,0,0,tv mini series,NA
9900,Max and Mona,2004,,5.8,,0,0,1,0,0,movie,NA
9901,"Mr. Wong, Detective",1938,,6.2,,0,0,1,0,0,movie,NA
9902,C.C. and Company,1970,18+,4.8,,0,0,1,0,0,movie,NA
9903,Success Is the Best Revenge,1984,18+,6.0,,0,0,1,0,0,movie,4
9904,Gremlin,2017,,3.7,,0,0,1,0,0,movie,NA
9905,The Cub Tiger from Kwang Tung,1973,18+,5.3,,0,0,1,0,0,movie,NA
9906,Day of the Wolves,1973,all,5.9,,0,0,1,0,0,tv series,NA
9907,Taken Heart,2017,,4.0,,0,0,1,0,0,movie,NA
9908,Barn Burning,1980,,6.0,,0,0,1,0,0,tv movie,NA
9909,Electric Slide,2014,18+,4.7,14%,0,0,1,0,0,movie,NA
9910,Christmas Belles,2019,16+,6.8,,0,0,1,0,0,tv movie,NA
9911,Wolves in the Snow,2002,,6.2,,0,0,1,0,0,movie,NA
9912,Jens Pulver: Driven,2011,16+,6.8,,0,0,1,0,0,movie,NA
9913,Dangerously Close,1986,18+,5.5,10%,0,0,1,0,0,movie,NA
9914,Pinochet's Last Stand,2006,,6.1,,0,0,1,0,0,tv movie,NA
9915,A Haunting at the Hoyt Library,2015,,5.7,,0,0,1,0,0,movie,NA
9916,Always Watching: A Marble Hornets Story,2015,18+,4.7,,0,0,1,0,0,movie,NA
9917,Black Field,2009,,6.3,,0,0,1,0,0,movie,NA
9918,Fatty Joins the Force,1913,,5.3,,0,0,1,0,0,movie,NA
9919,Lakay,2014,7+,8.1,,0,0,1,0,0,movie,NA
9920,The Pastor and the Pro,2018,,4.8,,0,0,1,0,0,movie,NA
9921,New Faces,1954,7+,6.4,,0,0,1,0,0,movie,NA
9922,The Bigfoot Election,2011,,7.2,,0,0,1,0,0,movie,NA
9923,"Rio, I Love You",2014,18+,5.2,8%,0,0,1,0,0,movie,NA
9924,West End,2014,,5.9,,0,0,1,0,0,movie,NA
9925,Torment,2013,18+,4.7,,0,0,1,0,0,movie,NA
9926,John Wycliffe,1984,,6.7,,0,0,1,0,0,movie,NA
9927,Endgame,2015,,5.3,50%,0,0,1,0,0,movie,NA
9928,The Passing,2015,,5.9,,0,0,1,0,0,movie,NA
9929,Fortress 2,2000,18+,4.6,,0,0,1,0,0,movie,NA
9930,No Manches Frida 2,2019,18+,4.0,13%,0,0,1,0,0,movie,NA
9931,A Mosquito-Man,2016,,4.8,,0,0,1,0,0,movie,NA
9932,My Dear Secretary,1948,,5.7,,0,0,1,0,0,movie,NA
9933,Vietnam: American Holocaust,2008,,7.7,,0,0,1,0,0,video movie,NA
9934,In the Custody of Strangers,1982,,6.5,,0,0,1,0,0,tv movie,NA
9935,The Perfect Age of Rock 'n' Roll,2011,18+,5.9,,0,0,1,0,0,movie,NA
9936,Prince Among Slaves,2008,7+,7.9,,0,0,1,0,0,movie,NA
9937,"Died Young, Stayed Pretty",2008,,7.4,63%,0,0,1,0,0,movie,NA
9938,Paranormal Island,2014,,3.1,,0,0,1,0,0,movie,NA
9939,The Torture Chamber of Dr. Sadism,1967,,5.9,,0,0,1,0,0,movie,NA
9940,The Cry Baby Killer,1958,7+,5.1,,0,0,1,0,0,movie,1
9941,Fireman Sam: The Great Fire of Pontypandy,2010,,6.3,,0,0,1,0,0,movie,NA
9942,The Strongest Man,2015,,6.2,22%,0,0,1,0,0,movie,NA
9943,Vigil,1984,7+,6.9,,0,0,1,0,0,tv series,NA
9944,Mango Souffle,2002,,5.3,,0,0,1,0,0,movie,NA
9945,The Lady and the Highwayman,1989,,5.7,,0,0,1,0,0,tv movie,NA
9946,The Tents,2012,,6.6,,0,0,1,0,0,movie,NA
9947,Night Mayor,2009,,7.0,,0,0,1,0,0,movie,NA
9948,Heroes Don't Come Home,2016,,5.2,,0,0,1,0,0,movie,NA
9949,Trump: The Art of the Insult,2018,,5.8,,0,0,1,0,0,movie,NA
9950,Rudy Ruettiger: The Walk On,2017,,7.7,,0,0,1,0,0,movie,NA
9951,The Fence (La Barda),2010,,6.9,,0,0,1,0,0,movie,NA
9952,Odd Squad: The Movie,2016,all,5.9,,0,0,1,0,0,movie,NA
9953,The Coca-Cola Case,2009,all,6.4,,0,0,1,0,0,movie,NA
9954,Dwayne Perkins: Take Note,2016,18+,7.2,,0,0,1,0,0,movie,NA
9955,Behind Green Lights,1946,,6.4,,0,0,1,0,0,movie,NA
9956,A Cadaver Christmas,2011,,4.7,,0,0,1,0,0,movie,NA
9957,The Sun Sets at Dawn,1950,,6.2,,0,0,1,0,0,movie,NA
9958,A Beautiful Now,2015,18+,5.5,,0,0,1,0,0,movie,NA
9959,Peony Pavilion,2001,,6.6,,0,0,1,0,0,movie,NA
9960,Freddie Mercury: The King of Queen,2018,,6.3,,0,0,1,0,0,movie,NA
9961,Making a Killing,2018,18+,4.9,,0,0,1,0,0,movie,NA
9962,Guess What We Learned in School Today?,1971,18+,4.5,,0,0,1,0,0,movie,NA
9963,Dinotasia,2012,7+,5.6,25%,0,0,1,0,0,movie,NA
9964,YZ,2016,,7.3,,0,0,1,0,0,movie,NA
9965,The Oily Maniac,1976,,5.7,,0,0,1,0,0,movie,NA
9966,Pablo,2012,,6.4,,0,0,1,0,0,movie,NA
9967,To Play or to Die,1990,,6.3,,0,0,1,0,0,movie,NA
9968,Alistair1918,2016,,5.6,,0,0,1,0,0,movie,NA
9969,The Shadow Strikes,1937,,5.0,,0,0,1,0,0,movie,NA
9970,Sky Line,2015,,5.7,,0,0,1,0,0,movie,NA
9971,Rogue Saints,2012,,6.8,,0,0,1,0,0,movie,NA
9972,The Swinging Cheerleaders,1974,18+,5.1,,0,0,1,0,0,movie,NA
9973,Burn the Ships,2017,7+,7.7,,0,0,1,0,0,movie,NA
9974,Radioman,2012,,6.9,67%,0,0,1,0,0,movie,NA
9975,Insecticidal,2005,18+,3.2,,0,0,1,0,0,movie,NA
9976,The Covenant,2017,18+,5.0,,0,0,1,0,0,movie,NA
9977,Henry VII: Winter King,2013,,7.0,,0,0,1,0,0,tv movie,NA
9978,One Shot,2014,,3.6,,0,0,1,0,0,movie,NA
9979,Somebody's Hero,2012,,6.4,,0,0,1,0,0,movie,NA
9980,Night Zero,2018,,3.0,,0,0,1,0,0,movie,NA
9981,Edge,2009,13+,7.3,,0,0,1,0,0,tv movie,NA
9982,The Networker,2017,,7.2,,0,0,1,0,0,movie,NA
9983,School's Out,1930,,7.4,,0,0,1,0,0,movie,NA
9984,Standing Ovation,2010,7+,3.2,6%,0,0,1,0,0,movie,NA
9985,Black Luck,2016,,6.8,,0,0,1,0,0,movie,NA
9986,Calamity Jane and Sam Bass,1949,7+,6.0,,0,0,1,0,0,movie,NA
9987,Danny,1977,all,7.5,,0,0,1,0,0,movie,NA
9988,Betty Blowtorch: And Her Amazing True Life Adventures,2003,,7.4,,0,0,1,0,0,movie,NA
9989,Restoration,2011,,6.8,,0,0,1,0,0,movie,NA
9990,The Mason Brothers,2017,18+,5.2,,0,0,1,0,0,movie,NA
9991,Fits and Starts,2017,,5.9,63%,0,0,1,0,0,movie,NA
9992,Nobody Walks in L.A.,2015,,5.8,,0,0,1,0,0,movie,NA
9993,Courage,2009,7+,4.7,,0,0,1,0,0,movie,NA
9994,Wannabes,2000,18+,5.7,19%,0,0,1,0,0,movie,NA
9995,Adjust Your Color: The Truth of Petey Greene,2008,7+,7.3,,0,0,1,0,0,movie,NA
9996,Vegas: Based on a True Story,2008,,6.7,,0,0,1,0,0,movie,NA
9997,Three Men From Texas,1940,,7.0,,0,0,1,0,0,movie,NA
9998,Solva Saal,1958,,7.0,,0,0,1,0,0,movie,NA
9999,Dooman River,2010,,6.6,,0,0,1,0,0,movie,NA
10000,Man of Iron,1972,18+,6.4,,0,0,1,0,0,movie,NA
10001,Durant's Never Closes,2016,,5.5,17%,0,0,1,0,0,movie,NA
10002,Song of the South: Duane Allman and the Birth of the Allman Brothers Band,2013,,8.0,,0,0,1,0,0,video movie,NA
10003,The Killing of Angel Street,1981,13+,6.5,,0,0,1,0,0,movie,NA
10004,Prince: A Purple Reign,2011,,7.2,,0,0,1,0,0,tv movie,NA
10005,Charlotte's Song,2015,,4.6,,0,0,1,0,0,movie,NA
10006,The Good Student,2006,18+,4.9,,0,0,1,0,0,movie,NA
10007,A Life Among Whales,2005,,8.4,,0,0,1,0,0,movie,NA
10008,Kaatrin Mozhi,2018,,7.3,,0,0,1,0,0,movie,NA
10009,Here Comes Trouble,1948,,5.6,,0,0,1,0,0,movie,NA
10010,The Ashram,2018,,5.1,,0,0,1,0,0,movie,NA
10011,In the Woods,2010,,4.2,,0,0,1,0,0,movie,NA
10012,Son-Rise: A Miracle of Love,1979,,7.5,,0,0,1,0,0,tv movie,NA
10013,Werewolf in a Girls' Dormitory,1961,,4.9,,0,0,1,0,0,movie,NA
10014,Trampoline,2013,,7.2,,0,0,1,0,0,movie,NA
10015,Street Level,2016,18+,6.0,,0,0,1,0,0,movie,NA
10016,The Apple Pushers,2012,all,6.7,,0,0,1,0,0,movie,NA
10017,Engrams,2017,7+,8.1,,0,0,1,0,0,movie,NA
10018,40 Days at Base Camp,2011,13+,6.7,,0,0,1,0,0,movie,NA
10019,A Matter of Sex,1984,,6.6,,0,0,1,0,0,tv movie,NA
10020,The Hills Have Eyes Part 2,1984,18+,3.8,,0,0,1,0,0,movie,NA
10021,Hi Diddle Diddle,1943,,6.6,,0,0,1,0,0,movie,NA
10022,Friended to Death,2013,18+,4.9,42%,0,0,1,0,0,movie,NA
10023,Swarg,1990,,6.7,,0,0,1,0,0,movie,NA
10024,Slightly Scarlet,1956,,6.8,,0,0,1,0,0,movie,NA
10025,Be Mine,2009,,4.6,,0,0,1,0,0,video movie,4
10026,Caught in the Game,2009,,5.8,,0,0,1,0,0,movie,NA
10027,The Haunting of Hell House,1999,18+,4.4,,0,0,1,0,0,movie,NA
10028,Mad,2016,,6.5,,0,0,1,0,0,tv series,NA
10029,A Doll's House,1973,,5.9,,0,0,1,0,0,movie,6
10030,Sam Kinison: Why Did We Laugh?,1998,18+,6.9,,0,0,1,0,0,tv movie,NA
10031,Yes: Symphonic Live,2011,all,8.3,,0,0,1,0,0,video movie,NA
10032,Valerie,1957,,5.9,,0,0,1,0,0,tv series,NA
10033,Happiness is a Four-Letter Word,2016,,6.7,,0,0,1,0,0,movie,NA
10034,Blood Sabbath,1972,18+,4.2,,0,0,1,0,0,movie,NA
10035,Women & Sometimes Men,2017,16+,3.9,,0,0,1,0,0,movie,NA
10036,Stalked by My Mother,2016,16+,5.0,,0,0,1,0,0,tv movie,NA
10037,Paul McCartney Really Is Dead: The Last Testament of George Harrison,2010,,4.6,,0,0,1,0,0,video movie,NA
10038,Falling from the Sky: Flight 174,1995,,5.7,,0,0,1,0,0,tv movie,NA
10039,Space Dogs,2010,all,5.1,,0,0,1,0,0,movie,NA
10040,Friends Effing Friends Effing Friends,2016,18+,4.5,,0,0,1,0,0,movie,NA
10041,Madeline: My Fair Madeline,2002,7+,5.6,,0,0,1,0,0,tv movie,NA
10042,Top Cat Begins,2015,7+,4.2,17%,0,0,1,0,0,movie,NA
10043,Today and Tomorrow,2004,,6.1,,0,0,1,0,0,movie,NA
10044,Room to Move,1987,,6.0,,0,0,1,0,0,tv movie,6
10045,Armistice,2008,,7.1,,0,0,1,0,0,movie,NA
10046,Christmas on Holly Lane,2018,,6.2,,0,0,1,0,0,tv movie,NA
10047,Belvedere,2010,,6.7,,0,0,1,0,0,tv series,NA
10048,The Web of Death,1976,18+,6.2,,0,0,1,0,0,movie,NA
10049,Colt Comrades,1943,,6.7,,0,0,1,0,0,movie,NA
10050,Laugh Killer Laugh,2015,,4.9,33%,0,0,1,0,0,movie,NA
10051,Santa and Pete,1999,7+,6.4,,0,0,1,0,0,tv movie,NA
10052,The Shadow of Chikara,1977,7+,5.5,,0,0,1,0,0,movie,NA
10053,Hoppy Serves A Writ,1943,,6.9,,0,0,1,0,0,movie,NA
10054,Hell's Kitty,2018,,3.4,,0,0,1,0,0,movie,NA
10055,Christmas Child,2003,,6.1,,0,0,1,0,0,movie,NA
10056,My Grandmother Ironed the King's Shirts,1999,,6.9,,0,0,1,0,0,movie,NA
10057,Black Roots,1970,,7.0,,0,0,1,0,0,movie,NA
10058,The Green Glove,1952,,6.2,,0,0,1,0,0,movie,NA
10059,Pauly Shore Stands Alone,2014,,7.0,,0,0,1,0,0,movie,NA
10060,The Adventures of Ociee Nash,2004,all,5.5,,0,0,1,0,0,movie,NA
10061,If These Knishes Could Talk: The Story of the NY Accent,2013,13+,7.0,,0,0,1,0,0,movie,NA
10062,Andrew Santino: Home Field Advantage,2017,,5.6,,0,0,1,0,0,movie,NA
10063,Asteroid vs Earth,2014,16+,2.7,,0,0,1,0,0,tv movie,NA
10064,Cup of Love,2016,,5.1,,0,0,1,0,0,movie,NA
10065,Field Punishment No.1,2014,,6.9,,0,0,1,0,0,tv movie,NA
10066,Holy Flame of the Martial World,1983,,7.0,,0,0,1,0,0,movie,NA
10067,The Nutcracker Sweet,2015,,5.2,,0,0,1,0,0,video movie,NA
10068,The Blueberry Hunt,2016,,5.7,,0,0,1,0,0,movie,NA
10069,Trouble with Sex,2006,18+,5.1,,0,0,1,0,0,movie,NA
10070,Going on 13,2007,,8.8,,0,0,1,0,0,movie,NA
10071,We've Forgotten More Than We Ever Knew,2016,,5.0,,0,0,1,0,0,movie,NA
10072,Prince of Bel Air,1986,,5.9,,0,0,1,0,0,tv movie,NA
10073,Drive Thru,2007,18+,4.5,,0,0,1,0,0,movie,NA
10074,Net Worth,1995,,7.3,,0,0,1,0,0,movie,NA
10075,His Double Life,1933,,6.4,,0,0,1,0,0,tv movie,NA
10076,Andrew Dice Clay: Indestructible,2012,18+,7.2,,0,0,1,0,0,movie,NA
10077,Pray for Rain,2017,13+,5.2,,0,0,1,0,0,movie,NA
10078,The Death Kiss,1932,,6.0,,0,0,1,0,0,movie,NA
10079,Princes of the Yen,2014,,7.7,,0,0,1,0,0,movie,NA
10080,"Watch Me, Alone",2014,,2.9,,0,0,1,0,0,movie,NA
10081,Sweet Karma,2009,18+,5.2,,0,0,1,0,0,movie,1
10082,Sharktopus vs. Whalewolf,2015,16+,3.2,,0,0,1,0,0,tv movie,NA
10083,One Rainy Afternoon,1936,,6.1,,0,0,1,0,0,movie,NA
10084,Tenkai Knights,2013,,6.4,,0,0,1,0,0,tv series,NA
10085,The Rooftop Christmas Tree,2016,all,6.1,,0,0,1,0,0,tv movie,NA
10086,Earth Angel,1991,7+,5.7,,0,0,1,0,0,tv movie,NA
10087,Shadows & Lies,2010,18+,4.3,,0,0,1,0,0,movie,NA
10088,The Keeper,2004,18+,4.7,,0,0,1,0,0,movie,NA
10089,Clockwork Orange County,2012,,6.4,,0,0,1,0,0,video movie,NA
10090,Maniac Cop 3: Badge of Silence,1993,18+,5.0,,0,0,1,0,0,movie,NA
10091,Crisis Point,2012,7+,4.6,,0,0,1,0,0,tv movie,NA
10092,Bullwhip,1958,,5.2,,0,0,1,0,0,movie,NA
10093,Livin' for Love: The Natalie Cole Story,2000,,6.6,,0,0,1,0,0,tv movie,NA
10094,Cruel Will,2013,,3.5,,0,0,1,0,0,movie,NA
10095,Deadtime Stories,1986,18+,4.8,,0,0,1,0,0,movie,NA
10096,Little Fugitive,2006,,5.9,,0,0,1,0,0,movie,NA
10097,Blue Tiger,1994,18+,5.6,,0,0,1,0,0,movie,NA
10098,Bad is Bad,2011,,6.0,,0,0,1,0,0,movie,NA
