ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Seasons Count
7422,Howard Lovecraft & the Frozen Kingdom,2016,7+,5.8,,0,0,1,0,0,NA
7423,Irresistible,2006,18+,5.7,20%,0,0,1,0,0,NA
7424,Dear Santa,2011,7+,6.4,,0,0,1,0,0,NA
7425,A Frosty Affair,2015,16+,6.2,,0,0,1,0,0,NA
7426,Tim,1979,,6.4,,0,0,1,0,0,NA
7427,Bounty,2011,,9.3,,0,0,1,0,0,NA
7428,Officers,1971,,7.7,,0,0,1,0,0,NA
7429,Red Flag,2012,,5.5,74%,0,0,1,0,0,NA
7430,Molly Moon and the Incredible Book of Hypnotism,2015,7+,5.3,29%,0,0,1,0,0,NA
7431,Cinema Verite,2011,16+,6.5,,0,0,1,0,0,NA
7432,"Love, Kennedy",2017,7+,6.4,,0,0,1,0,0,NA
7433,Shaan,1980,,7.1,,0,0,1,0,0,NA
7434,The Vampire Bat,1933,,5.7,60%,0,0,1,0,0,NA
7435,Burial Ground,1981,,5.7,,0,0,1,0,0,NA
7436,Our City Dreams,2008,,6.7,75%,0,0,1,0,0,NA
7437,Nancy Drew... Reporter,1939,,6.7,,0,0,1,0,0,NA
7438,Venky Mama,2019,,5.5,,0,0,1,0,0,NA
7439,Wild Combination: A Portrait of Arthur Russell,2008,,7.5,,0,0,1,0,0,NA
7440,My First Miracle,2015,7+,7.0,,0,0,1,0,0,NA
7441,The Nature of Existence,2010,,6.5,64%,0,0,1,0,0,NA
7442,Arcadia,2012,,6.1,60%,0,0,1,0,0,NA
7443,The Timber,2015,,5.0,,0,0,1,0,0,NA
7444,JFK: The Smoking Gun,2013,,7.2,,0,0,1,0,0,NA
7445,Aradhana,1969,,7.6,,0,0,1,0,0,NA
7446,Mad Monkey Kung Fu,1979,18+,6.8,,0,0,1,0,0,NA
7447,The Sensation of Sight,2006,18+,6.6,50%,0,0,1,0,0,NA
7448,They Nest,2000,13+,5.2,,0,0,1,0,0,NA
7449,Grant Morrison: Talking with Gods,2010,,7.7,,0,0,1,0,0,NA
7450,Skills Like This,2007,,6.1,59%,0,0,1,0,0,NA
7451,The Empire in Africa,2006,,7.2,67%,0,0,1,0,0,NA
7452,Uranya,2006,,6.6,,0,0,1,0,0,NA
7453,The Fanatic,2019,18+,4.3,16%,0,0,1,0,0,NA
7454,Samurai Cop,1991,18+,4.6,,0,0,1,0,0,NA
7455,Baked in Brooklyn,2016,,5.4,,0,0,1,0,0,NA
7456,Bad Kids Go To Hell,2012,18+,4.5,44%,0,0,1,0,0,NA
7457,Cottage Country,2013,16+,5.6,20%,0,0,1,0,0,NA
7458,Starcrash,1978,7+,4.0,29%,0,0,1,0,0,NA
7459,Arima Nambi,2014,,6.9,,0,0,1,0,0,NA
7460,Infestation,2009,18+,5.9,,0,0,1,0,0,NA
7461,Legends of the Knight,2013,,7.8,,0,0,1,0,0,NA
7462,Madhouse,1974,7+,6.3,,0,0,1,0,0,NA
7463,Sriracha,2013,,7.4,,0,0,1,0,0,NA
7464,I Witness,2003,18+,5.8,,0,0,1,0,0,NA
7465,Ellen DeGeneres: Here and Now,2003,7+,7.7,,0,0,1,0,0,NA
7466,Aakrosh,2010,13+,7.0,,0,0,1,0,0,NA
7467,Becoming Zlatan,2016,all,6.6,,0,0,1,0,0,NA
7468,Death in Buenos Aires,2014,18+,5.7,,0,0,1,0,0,NA
7469,14+,2015,,6.9,,0,0,1,0,0,NA
7470,111 Girls,2013,,7.1,,0,0,1,0,0,NA
7471,Certain Prey,2011,,5.4,,0,0,1,0,0,NA
7472,Artificial Paradises,2012,,6.4,,0,0,1,0,0,NA
7473,One of Our Aircraft Is Missing,1942,,7.0,,0,0,1,0,0,NA
7474,Kathleen Madigan: Gone Madigan,2010,,7.5,,0,0,1,0,0,NA
7475,That Gal...Who Was in That Thing: That Guy 2,2015,,7.3,,0,0,1,0,0,NA
7476,Ephraim's Rescue,2013,7+,6.1,,0,0,1,0,0,NA
7477,Generation Aami,2018,,7.6,,0,0,1,0,0,NA
7478,"Bless You, Prison",2002,,7.4,,0,0,1,0,0,NA
7479,Roads to Koktebel,2003,,7.0,,0,0,1,0,0,NA
7480,Butterfly Kisses,2018,all,5.8,,0,0,1,0,0,NA
7481,Easy Money III: Life Deluxe,2013,,6.2,,0,0,1,0,0,NA
7482,Welcome to Happiness,2015,13+,6.1,31%,0,0,1,0,0,NA
7483,Baghdad ER,2006,18+,8.0,,0,0,1,0,0,NA
7484,Mad As Hell,2014,,5.8,27%,0,0,1,0,0,NA
7485,Babar: The Movie,1989,all,6.3,,0,0,1,0,0,NA
7486,El Alamein,2002,,7.1,,0,0,1,0,0,NA
7487,Graduation Day,1981,18+,4.8,57%,0,0,1,0,0,NA
7488,Zus & Zo,2001,,6.2,42%,0,0,1,0,0,NA
7489,The Case of the Bloody Iris,1972,,6.5,,0,0,1,0,0,NA
7490,Eichmann,2007,18+,5.9,38%,0,0,1,0,0,NA
7491,Diana Krall: Live in Paris,2002,,8.6,,0,0,1,0,0,NA
7492,Finding Family,2013,13+,9.1,,0,0,1,0,0,NA
7493,Spin,2003,13+,6.3,43%,0,0,1,0,0,6
7494,Madha,2020,,5.3,,0,0,1,0,0,NA
7495,...And Your Name Is Jonah,1979,7+,7.1,,0,0,1,0,0,NA
7496,The Darkness,2016,13+,4.4,3%,0,0,1,0,0,NA
7497,Beyond the Myth: A Film About Pit Bulls and Breed Discrimination,2010,,8.2,,0,0,1,0,0,NA
7498,Yessongs,1975,all,7.9,,0,0,1,0,0,NA
7499,The Akron Holy War,2017,7+,7.6,,0,0,1,0,0,NA
7500,A Chairy Tale,1957,,7.4,,0,0,1,0,0,NA
7501,Last of the Renegades,1964,,6.6,,0,0,1,0,0,NA
7502,The Battle of Pussy Willow Creek,2013,,6.4,56%,0,0,1,0,0,NA
7503,Home Sweet Hell,2015,18+,5.4,5%,0,0,1,0,0,NA
7504,Programming The Nation?,2011,all,6.2,38%,0,0,1,0,0,NA
7505,Krantiveer,1994,7+,7.4,,0,0,1,0,0,NA
7506,Battles Without Honor and Humanity: Police Tactics,1974,,7.4,,0,0,1,0,0,NA
7507,The Matchbreaker,2016,7+,5.6,,0,0,1,0,0,NA
7508,Dead Rising: Watchtower,2015,18+,5.2,,0,0,1,0,0,NA
7509,In Search of Blind Joe Death: The Saga of John Fahey,2013,,6.9,100%,0,0,1,0,0,NA
7510,Any Bullet Will Do,2019,,4.5,,0,0,1,0,0,NA
7511,The Living,2014,18+,6.1,50%,0,0,1,0,0,NA
7512,Shaolin Prince,1982,18+,7.0,,0,0,1,0,0,NA
7513,Jack the Giant Killer,1962,all,6.4,,0,0,1,0,0,NA
7514,Einstein's God Model,2016,,6.2,,0,0,1,0,0,NA
7515,Three Worlds,2012,,6.6,38%,0,0,1,0,0,NA
7516,The Entitled,2011,18+,6.1,,0,0,1,0,0,NA
7517,Dive!,2010,all,7.1,,0,0,1,0,0,NA
7518,Mythica: The Necromancer,2015,,5.5,,0,0,1,0,0,NA
7519,Bhaagamathie,2018,all,7.0,,0,0,1,0,0,NA
7520,Stage Door Canteen,1943,,6.3,,0,0,1,0,0,NA
7521,Bloody Tie,2006,,6.3,,0,0,1,0,0,NA
7522,Broadway Damage,1997,,6.6,29%,0,0,1,0,0,NA
7523,Hulchul,2004,all,6.9,,0,0,1,0,0,NA
7524,Mythica: The Iron Crown,2016,,5.4,,0,0,1,0,0,NA
7525,Hansel and Gretel Get Baked,2013,18+,4.3,71%,0,0,1,0,0,NA
7526,33 Postcards,2011,,6.2,27%,0,0,1,0,0,NA
7527,Loverboy,2005,18+,5.4,18%,0,0,1,0,0,NA
7528,Babysitter Wanted,2009,18+,5.4,,0,0,1,0,0,NA
7529,Blood Bound,2019,,4.1,,0,0,1,0,0,NA
7530,Blame,2011,18+,5.6,58%,0,0,1,0,0,NA
7531,Chitchor,1976,all,7.5,,0,0,1,0,0,NA
7532,Born Innocent,1974,,6.4,,0,0,1,0,0,NA
7533,Mediastan,2013,13+,7.8,,0,0,1,0,0,NA
7534,Saints and Soldiers: Airborne Creed,2012,13+,5.7,,0,0,1,0,0,NA
7535,Dunkirk,2004,,7.2,,0,0,1,0,0,NA
7536,The Tune,1992,,7.1,,0,0,1,0,0,NA
7537,Bisbee '17,2018,7+,6.6,,0,0,1,0,0,NA
7538,A Girl Like Grace,2015,13+,5.9,,0,0,1,0,0,NA
7539,My Boss's Daughter,2003,13+,4.7,8%,0,0,1,0,0,NA
7540,Swim Little Fish Swim,2014,all,6.6,55%,0,0,1,0,0,NA
7541,The Fabulous Allan Carr,2017,,7.3,100%,0,0,1,0,0,NA
7542,American Experience: Tesla,2016,7+,7.0,,0,0,1,0,0,NA
7543,Viral Beauty,2018,,6.1,,0,0,1,0,0,NA
7544,Lewis Black: Black on Broadway,2004,18+,8.1,,0,0,1,0,0,NA
7545,Against All Flags,1952,,6.6,,0,0,1,0,0,NA
7546,Frightmare,1974,18+,6.3,,0,0,1,0,0,NA
7547,Zombie Ninjas vs Black Ops,2015,18+,6.8,,0,0,1,0,0,NA
7548,Namak Haraam,1973,all,7.3,,0,0,1,0,0,NA
7549,Treading Water,2013,,6.1,40%,0,0,1,0,0,NA
7550,Glen or Glenda,1953,7+,4.2,35%,0,0,1,0,0,NA
7551,Othello,2001,,7.3,,0,0,1,0,0,NA
7552,Sacrifice,2016,,5.3,31%,0,0,1,0,0,NA
7553,In Vogue: The Editor's Eye,2012,,7.3,,0,0,1,0,0,NA
7554,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,2012,,7.7,,0,0,1,0,0,NA
7555,Reaper,2015,,5.7,,0,0,1,0,0,2
7556,Hungry Wives,1972,18+,5.5,,0,0,1,0,0,NA
7557,Killswitch,2015,,7.8,,0,0,1,0,0,NA
7558,Turkey Bowl,2011,18+,6.1,70%,0,0,1,0,0,NA
7559,The Big Bad Swim,2006,,6.3,,0,0,1,0,0,NA
7560,Evidence,2013,,5.4,6%,0,0,1,0,0,5
7561,Witch's Night Out,1978,,7.6,,0,0,1,0,0,NA
7562,"You're the Greatest, Charlie Brown",1979,,7.5,,0,0,1,0,0,NA
7563,Vikings: Journey to New Worlds,2004,,6.8,100%,0,0,1,0,0,NA
7564,Female Prisoner Scorpion: Grudge Song,1973,,6.4,,0,0,1,0,0,NA
7565,The Boys from County Clare,2003,18+,6.5,46%,0,0,1,0,0,NA
7566,Three Wishes,1995,7+,6.1,13%,0,0,1,0,0,NA
7567,The Conscientious Objector,2004,18+,8.3,,0,0,1,0,0,NA
7568,Kushi,2000,,7.5,,0,0,1,0,0,NA
7569,Attack of the Giant Leeches,1959,,3.7,70%,0,0,1,0,0,NA
7570,Moving Midway,2007,,7.3,100%,0,0,1,0,0,NA
7571,Dead of Night,1977,,6.3,,0,0,1,0,0,NA
7572,Thunder Alley,1985,18+,6.8,,0,0,1,0,0,2
7573,Benjamin Troubles,2017,,7.5,,0,0,1,0,0,NA
7574,The Murder at Road Hill House,2011,,6.7,,0,0,1,0,0,NA
7575,Sethupathi,2016,,7.2,,0,0,1,0,0,NA
7576,Main Khiladi Tu Anari,1994,,6.5,,0,0,1,0,0,NA
7577,Something Ventured,2011,7+,7.0,,0,0,1,0,0,NA
7578,An American Girl: Chrissa Stands Strong,2009,all,6.2,,0,0,1,0,0,NA
7579,The Soul of Success: The Jack Canfield Story,2017,,8.6,,0,0,1,0,0,NA
7580,Akele Hum Akele Tum,1995,,7.0,,0,0,1,0,0,NA
7581,Jimmy O. Yang: Good Deal,2020,,7.1,,0,0,1,0,0,NA
7582,No Letting Go,2016,7+,6.5,,0,0,1,0,0,NA
7583,Turkey Shoot,1982,18+,5.9,,0,0,1,0,0,NA
7584,Blood Rage,1987,18+,5.8,,0,0,1,0,0,NA
7585,Rubberneck,2013,,5.3,62%,0,0,1,0,0,NA
7586,Cocaine Prison,2019,,6.5,83%,0,0,1,0,0,NA
7587,Elvis Meets Nixon,1997,13+,7.2,,0,0,1,0,0,NA
7588,SlugTerra: Return of the Elementals,2014,7+,6.5,,0,0,1,0,0,NA
7589,The Botany of Desire,2009,16+,7.6,,0,0,1,0,0,NA
7590,Postal,2007,18+,4.5,9%,0,0,1,0,0,NA
7591,The Secret of Nikola Tesla,1980,,7.4,,0,0,1,0,0,NA
7592,Pot o' Gold,1941,,6.1,,0,0,1,0,0,NA
7593,Billa II,2012,13+,6.2,,0,0,1,0,0,NA
7594,Nomads,1986,18+,5.4,22%,0,0,1,0,0,NA
7595,Raja the Great,2017,all,6.6,,0,0,1,0,0,NA
7596,Santa & Andres,2016,18+,6.8,88%,0,0,1,0,0,NA
7597,Chasers,1994,18+,5.1,33%,0,0,1,0,0,NA
7598,The Woman Who Wasn't There,2012,,6.9,,0,0,1,0,0,NA
7599,Kelly's Hollywood,2015,,8.0,,0,0,1,0,0,NA
7600,Ticks,1993,18+,5.4,,0,0,1,0,0,NA
7601,Slaughter Nick for President,2013,,8.6,,0,0,1,0,0,NA
7602,St. John in Exile,1986,,7.3,,0,0,1,0,0,NA
7603,Nota,2018,,6.4,,0,0,1,0,0,NA
7604,My Fairy Tail Love Story,2018,,7.6,,0,0,1,0,0,NA
7605,Savageland,2017,,5.9,,0,0,1,0,0,NA
7606,Eating Out: The Open Weekend,2011,,5.5,,0,0,1,0,0,NA
7607,Waterberry Tears,2010,,5.5,,0,0,1,0,0,NA
7608,Vidal Sassoon: The Movie,2010,7+,6.5,60%,0,0,1,0,0,NA
7609,Dancing Across Borders,2010,,6.3,57%,0,0,1,0,0,NA
7610,The Clearstream Affair,2014,,6.5,,0,0,1,0,0,NA
7611,Dirty 30,2016,13+,5.5,,0,0,1,0,0,NA
7612,Nina Conti: Her Master's Voice,2012,,7.5,,0,0,1,0,0,NA
7613,A Young Man With High Potential,2019,,5.6,,0,0,1,0,0,NA
7614,For the Birds,2016,,7.9,,0,0,1,0,0,NA
7615,Joseph Smith: The Prophet of the Restoration,2005,,7.8,,0,0,1,0,0,NA
7616,Leaving D.C.,2012,,6.0,,0,0,1,0,0,NA
7617,One Winter Night,2019,,5.8,,0,0,1,0,0,NA
7618,Black Belly of the Tarantula,1971,18+,6.4,,0,0,1,0,0,NA
7619,Darkness Reigns,2018,,4.7,,0,0,1,0,0,NA
7620,The New Public,2012,,8.6,,0,0,1,0,0,NA
7621,Golden Years,2016,,6.1,29%,0,0,1,0,0,NA
7622,Man About Town,2006,18+,5.5,38%,0,0,1,0,0,NA
7623,Astitva,2000,,7.3,,0,0,1,0,0,NA
7624,Kingdom of Shadows,2015,13+,6.7,79%,0,0,1,0,0,NA
7625,Faces in the Crowd,2011,18+,5.7,,0,0,1,0,0,NA
7626,HENRi,2013,,7.4,,0,0,1,0,0,NA
7627,Mythica: The Darkspore,2015,,5.5,,0,0,1,0,0,NA
7628,All Hallows' Eve,2013,18+,5.0,,0,0,1,0,0,NA
7629,Queen of Hearts,1989,7+,6.7,,0,0,1,0,0,NA
7630,Love Ranch,2010,18+,5.6,13%,0,0,1,0,0,NA
7631,Manufacturing Dissent,2007,18+,5.7,54%,0,0,1,0,0,NA
7632,The Fighting Kentuckian,1949,,6.5,,0,0,1,0,0,NA
7633,Speedway Junky,1999,18+,5.7,29%,0,0,1,0,0,NA
7634,Mister Rogers & Me,2010,7+,7.4,,0,0,1,0,0,NA
7635,Amador,2010,,6.6,20%,0,0,1,0,0,NA
7636,Johnny Cool,1963,,6.5,40%,0,0,1,0,0,NA
7637,A Sister's Call,2012,,8.3,,0,0,1,0,0,NA
7638,The Other Side of Sunday,1996,13+,6.8,,0,0,1,0,0,NA
7639,North West Frontier,1959,,7.1,,0,0,1,0,0,NA
7640,Heroes Shed No Tears,1986,,6.3,,0,0,1,0,0,NA
7641,Dope Sick Love,2005,18+,7.5,,0,0,1,0,0,NA
7642,The Big Racket,1976,,7.2,,0,0,1,0,0,NA
7643,The Boxer from Shantung,1972,18+,7.0,,0,0,1,0,0,NA
7644,Machine Gun Preacher Documentary,2014,16+,8.8,,0,0,1,0,0,NA
7645,Baabul,2006,,5.4,,0,0,1,0,0,NA
7646,The Penitent Man,2010,,6.9,,0,0,1,0,0,NA
7647,Michael Jordan: Air Time,1993,,8.2,,0,0,1,0,0,NA
7648,Sunburn,1999,18+,6.4,,0,0,1,0,0,NA
7649,Winter Ridge,2018,18+,4.3,,0,0,1,0,0,NA
7650,Barista,2015,,6.3,,0,0,1,0,0,NA
7651,Radio Dreams,2016,,6.1,95%,0,0,1,0,0,NA
7652,El Sistema,2008,,7.7,,0,0,1,0,0,NA
7653,Off The Menu,2018,,5.6,,0,0,1,0,0,NA
7654,Deathstalker II,1987,18+,5.2,,0,0,1,0,0,NA
7655,Mellow Mud,2016,,7.6,,0,0,1,0,0,NA
7656,Caged No More,2016,13+,5.4,,0,0,1,0,0,NA
7657,The Trouble with Bliss,2011,13+,5.3,33%,0,0,1,0,0,NA
7658,Sanctuary,2017,all,6.6,100%,0,0,1,0,0,4
7659,Dead Man Running,2009,18+,6.0,14%,0,0,1,0,0,NA
7660,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,1992,,7.3,,0,0,1,0,0,NA
7661,The Hacker Wars,2014,,6.5,,0,0,1,0,0,NA
7662,Berlin Tunnel 21,1981,,7.1,,0,0,1,0,0,NA
7663,Seven Girlfriends,1999,13+,5.8,50%,0,0,1,0,0,NA
7664,Jackboots on Whitehall,2010,,5.2,47%,0,0,1,0,0,NA
7665,Christmas Comes to Willow Creek,1987,all,6.7,,0,0,1,0,0,NA
7666,Isolated,2014,,6.2,,0,0,1,0,0,NA
7667,The Creepy Line,2018,,7.0,,0,0,1,0,0,NA
7668,The Worst Year of My Life,2015,,5.2,67%,0,0,1,0,0,NA
7669,"Lebanon, Pa.",2011,13+,6.3,50%,0,0,1,0,0,NA
7670,Blue,2017,,8.5,,0,0,1,0,0,NA
7671,Déjà Vu,1998,13+,7.1,,0,0,1,0,0,NA
7672,They Made Me a Criminal,1939,,6.9,,0,0,1,0,0,NA
7673,Mike Epps: Under Rated & Never Faded,2009,,6.3,,0,0,1,0,0,NA
7674,Contraband,1980,,6.6,,0,0,1,0,0,NA
7675,Aisha,2010,7+,5.0,,0,0,1,0,0,NA
7676,Patient Seven,2016,,4.9,,0,0,1,0,0,NA
7677,The Jazz Loft According to W. Eugene Smith,2016,,7.7,,0,0,1,0,0,NA
7678,Druid Peak,2014,,6.9,,0,0,1,0,0,NA
7679,Vedhalam,2015,,6.2,,0,0,1,0,0,NA
7680,The Spies,2012,,6.3,,0,0,1,0,0,NA
7681,Our Sons,1991,,6.9,,0,0,1,0,0,NA
7682,A Christmas Tree Miracle,2013,all,6.6,,0,0,1,0,0,NA
7683,I Want to Marry Ryan Banks,2004,7+,6.1,,0,0,1,0,0,NA
7684,I Won't Come Back,2014,,7.1,,0,0,1,0,0,NA
7685,Closer to God,2014,,4.5,53%,0,0,1,0,0,NA
7686,Wonderful Nightmare,2015,,7.1,,0,0,1,0,0,NA
7687,Virus,1980,7+,6.2,,0,0,1,0,0,NA
7688,The Preacher's Daughter,2012,,5.3,,0,0,1,0,0,NA
7689,Late Night Trains,1975,18+,6.2,,0,0,1,0,0,NA
7690,The Celestine Prophecy,2006,7+,4.9,4%,0,0,1,0,0,NA
7691,The Invincible Armour,1977,,7.1,,0,0,1,0,0,NA
7692,Malamaal Weekly,2006,,6.9,,0,0,1,0,0,NA
7693,Iris: The Movie,2010,,6.2,,0,0,1,0,0,NA
7694,Rise of the Superheroes,2019,7+,6.5,,0,0,1,0,0,NA
7695,Meatball Machine,2005,,5.7,,0,0,1,0,0,NA
7696,Watching the Detectives,2007,,6.4,,0,0,1,0,0,NA
7697,Why I Wore Lipstick to My Mastectomy,2006,18+,7.2,,0,0,1,0,0,NA
7698,Electoral Dysfunction,2012,,7.1,60%,0,0,1,0,0,NA
7699,Zig Zag,2002,18+,5.9,44%,0,0,1,0,0,NA
7700,Mirzya,2016,,4.6,62%,0,0,1,0,0,NA
7701,Street Days,2010,,7.7,,0,0,1,0,0,NA
7702,Fled,1996,18+,5.4,16%,0,0,1,0,0,NA
7703,Grassroots,2012,18+,5.3,50%,0,0,1,0,0,NA
7704,A Is For Acid,2002,,7.0,,0,0,1,0,0,NA
7705,The Real Inglorious Bastards,2012,,7.3,,0,0,1,0,0,NA
7706,"Jasper, Texas",2003,18+,6.3,,0,0,1,0,0,NA
7707,The Last Man,2018,18+,3.8,,0,0,1,0,0,NA
7708,Headhunter,2009,,6.6,,0,0,1,0,0,NA
7709,Daytime Drinking,2008,,6.7,83%,0,0,1,0,0,NA
7710,Doug Stanhope: Beer Hall Putsch,2013,,7.6,,0,0,1,0,0,NA
7711,Shaolin Kung-Fu Mystagogue,1977,18+,6.6,,0,0,1,0,0,NA
7712,Eat With Me,2014,,6.9,,0,0,1,0,0,NA
7713,The Rage of Paris,1938,,6.9,,0,0,1,0,0,NA
7714,Lily C.A.T.,1987,,6.2,,0,0,1,0,0,NA
7715,Sebastian,1968,,6.4,33%,0,0,1,0,0,NA
7716,Axolotl Overkill,2017,,5.3,64%,0,0,1,0,0,NA
7717,In the Dark Half,2012,,5.4,67%,0,0,1,0,0,NA
7718,Everything Beautiful Is Far Away,2017,,5.6,,0,0,1,0,0,NA
7719,Maya the Bee: The Honey Games,2018,all,5.6,,0,0,1,0,0,NA
7720,Why We Fight: The Battle of Britain,1943,7+,7.3,,0,0,1,0,0,NA
7721,Six Dance Lessons in Six Weeks,2014,,6.6,50%,0,0,1,0,0,NA
7722,Personal Effects,2009,18+,6.2,,0,0,1,0,0,NA
7723,Clara's Ghost,2018,,4.3,74%,0,0,1,0,0,NA
7724,Sleeper's Wake,2012,,5.0,,0,0,1,0,0,NA
7725,Kids in Love,2016,,5.2,38%,0,0,1,0,0,NA
7726,Three Night Stand,2013,,5.1,60%,0,0,1,0,0,NA
7727,Danika,2006,18+,5.6,29%,0,0,1,0,0,NA
7728,Seducing Mr. Perfect,2006,7+,6.6,,0,0,1,0,0,NA
7729,Cold Ground,2017,18+,6.2,,0,0,1,0,0,NA
7730,Nightjohn,1996,13+,6.7,,0,0,1,0,0,NA
7731,Thoppil Joppan,2016,,5.7,,0,0,1,0,0,NA
7732,George Carlin: Personal Favorites,1997,,8.3,,0,0,1,0,0,NA
7733,Fitzwilly,1967,,6.7,,0,0,1,0,0,NA
7734,Extraordinary: The Stan Romanek Story,2013,,3.8,,0,0,1,0,0,NA
7735,"Gahan Wilson: Born Dead, Still Weird",2013,,7.4,100%,0,0,1,0,0,NA
7736,Adelheid,1970,,7.4,,0,0,1,0,0,NA
7737,A Horrible Woman,2017,,6.7,,0,0,1,0,0,NA
7738,RWBY: Volume 4,2019,13+,7.8,,0,0,1,0,0,NA
7739,Rudolph the Red-Nosed Reindeer,1948,all,6.5,,0,0,1,0,0,NA
7740,Coda,2013,,7.2,,0,0,1,0,0,NA
7741,The Woodcarver,2012,7+,6.8,,0,0,1,0,0,NA
7742,Art of the Prank,2015,18+,6.8,,0,0,1,0,0,NA
7743,All American Bikini Car Wash,2015,,3.3,,0,0,1,0,0,NA
7744,Chris Porter: Ugly and Angry,2014,,7.7,,0,0,1,0,0,NA
7745,Judas Kiss,2011,,5.5,,0,0,1,0,0,NA
7746,Lucky Numbers,2000,18+,5.0,22%,0,0,1,0,0,NA
7747,Tattoo Nation,2013,,6.9,,0,0,1,0,0,NA
7748,Slender Man,2018,13+,3.2,6%,0,0,1,0,0,NA
7749,March or Die,1977,7+,6.3,,0,0,1,0,0,NA
7750,Adira,2016,,6.1,,0,0,1,0,0,NA
7751,Fiela's Child,1988,,7.1,,0,0,1,0,0,NA
7752,K-11,2013,,5.1,20%,0,0,1,0,0,NA
7753,Raja Babu,1994,all,6.3,,0,0,1,0,0,NA
7754,Official Rejection,2009,,7.2,,0,0,1,0,0,NA
7755,Superheroes,2011,,6.5,,0,0,1,0,0,NA
7756,In Tranzit,2007,18+,5.8,,0,0,1,0,0,NA
7757,Love Me,2014,,6.4,,0,0,1,0,0,2
7758,The Statement,2003,18+,6.2,23%,0,0,1,0,0,NA
7759,A Light Beneath Their Feet,2016,18+,6.5,,0,0,1,0,0,NA
7760,Sticks & Stones,1996,13+,6.3,,0,0,1,0,0,NA
7761,Shame,1988,18+,7.0,,0,0,1,0,0,NA
7762,Rann,2010,,6.9,,0,0,1,0,0,NA
7763,Body of Sin,2018,,4.5,,0,0,1,0,0,NA
7764,RiffTrax Live: Birdemic - Shock and Terror,2012,,7.6,,0,0,1,0,0,NA
7765,Virtual Revolution,2016,,4.9,40%,0,0,1,0,0,NA
7766,Some Kind of Hate,2015,,4.5,38%,0,0,1,0,0,NA
7767,Carpool,1996,7+,5.0,13%,0,0,1,0,0,NA
7768,The Phantom Lover,1995,,6.4,,0,0,1,0,0,NA
7769,The Gambler,2013,,7.2,,0,0,1,0,0,NA
7770,Bob and the Monster,2011,,7.6,,0,0,1,0,0,NA
7771,A Pistol for Ringo,1965,,6.5,,0,0,1,0,0,NA
7772,Dear Mr. Gacy,2010,18+,6.4,,0,0,1,0,0,NA
7773,Karla,2006,18+,5.5,,0,0,1,0,0,NA
7774,Beta Test,2016,,5.9,,0,0,1,0,0,NA
7775,National Lampoon Presents Electric Apricot: Quest for Festeroo,2007,18+,6.8,,0,0,1,0,0,NA
7776,Oxy-Morons,2011,,6.0,,0,0,1,0,0,NA
7777,Samay: When Time Strikes,2003,,6.9,,0,0,1,0,0,NA
7778,The Millionaire Tour,2012,,6.3,,0,0,1,0,0,NA
7779,Madras,2014,13+,8.0,,0,0,1,0,0,NA
7780,Remember the Daze,2008,18+,5.9,,0,0,1,0,0,NA
7781,Chain Letter,2010,18+,4.1,33%,0,0,1,0,0,NA
7782,Bijuli Machine,2016,,8.3,,0,0,1,0,0,NA
7783,Love Games,2016,,4.3,,0,0,1,0,0,NA
7784,Don's Party,1976,,6.8,,0,0,1,0,0,NA
7785,The Directive,2019,,4.6,,0,0,1,0,0,NA
7786,Outpost,2008,18+,5.8,,0,0,1,0,0,NA
7787,The Lookalike,2014,18+,5.4,20%,0,0,1,0,0,NA
7788,Michael Jordan's Playground,1990,,7.4,,0,0,1,0,0,NA
7789,Heartbeats,2017,7+,5.4,,0,0,1,0,0,NA
7790,Sweet Sunshine,2020,,7.5,,0,0,1,0,0,NA
7791,Death Walks on High Heels,1971,,6.5,,0,0,1,0,0,NA
7792,In Our Nature,2012,,5.7,47%,0,0,1,0,0,NA
7793,Spettacolo,2017,7+,6.6,92%,0,0,1,0,0,NA
7794,Summer of Blood,2014,,5.3,50%,0,0,1,0,0,NA
7795,The Last Outlaw,1993,18+,6.3,,0,0,1,0,0,NA
7796,Brilliant Lies,1996,18+,6.1,80%,0,0,1,0,0,NA
7797,Hidden Light,2018,,6.7,,0,0,1,0,0,NA
7798,Sinbad: Where U Been?,2010,,7.9,,0,0,1,0,0,NA
7799,The Final Terror,1983,18+,5.2,38%,0,0,1,0,0,NA
7800,Bethany,2017,,5.0,29%,0,0,1,0,0,NA
7801,Pad Na Jou Hart,2014,,6.7,,0,0,1,0,0,NA
7802,The Neighbors,2012,,6.5,,0,0,1,0,0,2
7803,The Best Democracy Money Can Buy,2016,,7.6,50%,0,0,1,0,0,NA
7804,Sleeping Dogs,1977,,6.4,,0,0,1,0,0,NA
7805,A Wind Named Amnesia,1990,,6.6,,0,0,1,0,0,NA
7806,eCupid,2011,16+,5.2,,0,0,1,0,0,NA
7807,Crawl,2011,,4.6,63%,0,0,1,0,0,NA
7808,Tyson,1995,18+,6.3,,0,0,1,0,0,1
7809,Forgetting Dad,2008,,6.8,,0,0,1,0,0,NA
7810,Flow: For Love of Water,2008,,7.6,,0,0,1,0,0,NA
