Unnamed: 0,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Directors,Genres,Country,Language,Runtime,Age Restriction,Plotline,Rating,Cast,Indian Rating,Seasons Count,Kind
13,Attack on Titan,2013,16+,8.8,94%,1,1,0,0,1,NA,"Animation,Action,Adventure,Drama,Fantasy,Horror",Japan,Japanese,24,NA,"Humans are nearly exterminated by giant creatures called Titans. Titans are typically several stories tall, seem to have no intelligence, devour human beings and, worst of all, seem to do it for the pleasure rather than as a food source. A small percentage of humanity survived by walling themselves in a city protected by extremely high walls, even taller than the biggest of titans. Flash forward to the present and the city has not seen a titan in over 100 years. Teenage boy Eren and his foster sister Mikasa witness something horrific as the city walls are destroyed by a colossal titan that appears out of thin air. As the smaller titans flood the city, the two kids watch in horror as their mother is eaten alive. Eren vows that he will murder every single titan and take revenge for all of mankind.",8.9,"Yûki Kaji,Marina Inoue,Josh Grelle,Yui Ishikawa,Bryce Papenbrook,Trina Nishimura,Kishô Taniyama,Hiro Shimono,Clifford Chapin,Mike McFarland,Romi Pak,Hiroshi Kamiya,Yû Kobayashi,Matthew Mercer,Jessica Calvello,Daisuke Ono,Ashly Burch,Yoshimasa Hosoya,J. Michael Tatum,Robert McCollum,Shiori Mikami,Bryn Apprill,Rintarou Nishi,Takehito Koyasu,David Matranga,Tomohisa Hashizume,Masahiko Tanaka,Shigeyuki Susaki,Jerry Jewell,Yû Shimamura,Ryôta Ôsaka,Ben Bryant,Lauren Landa,Elizabeth Maxwell,David Wald,Saki Fujita,Jason Liebrecht,Kazuhiro Fusegawa,Shuhei Matsuda,Austin Tindle,R. Bruce Elliott,Daichi Endo,Kenshô Ono,Chris Guerrero,Hiroshi Tsuchida,Ayane Sakura,Kenta Ôkuma,Jirô Saitô,Ian Sinclair,Matt Shipman","Argentina:16,Australia:MA15+::(TV rating),Brazil:18,Brazil:16::(some epiosodes),Canada:18+,Canada:14A::(DVD Rating),Canada:14A::(Manitoba),Canada:PG::(Manitoba),Canada:13+::(Quebec),China:(Banned),Colombia:15,Denmark:15,France:16::(DVD rating),Germany:16,India:13::(some episodes),India:15+::(some episodes),India:UA::(video rating),Ireland:15::(TV rating),Italy:VM14::(self-applied),Japan:R-15,Malaysia:U::(DVD rating),Mexico:C,Mexico:TV-MA::(self-applied),New Zealand:R13::(most episodes, Season 1-3 DVD),New Zealand:M::(some episodes),Norway:15::(recommended rating),Philippines:R-13,Philippines:R-16::(Netflix rating),Philippines:SPG::(TLVH, TV rating),Portugal:M/16,Russia:16+,Singapore:NC16,South Korea:18,Spain:16,Sweden:15,United Kingdom:15::(TV rating),United States:TV-MA::(DVD rating),United States:TV-14::(most episodes),United States:TV-MA::(some episodes),Vietnam:C16",4,tv series
14,Narcos,2015,18+,8.8,89%,1,0,0,0,1,NA,"Biography,Crime,Drama,Thriller","United States,Colombia,Mexico","English,Spanish",49,NA,"Narcos tells the true-life story of the growth and spread of cocaine drug cartels across the globe and attendant efforts of law enforcement to meet them head on in brutal, bloody conflict. It centers around the notorious Colombian cocaine kingpin Pablo Escobar (Wagner Moura) and Steve Murphy (Holbrook), a DEA agent sent to Colombia on a U.S. mission to capture him and ultimately kill him.",8.8,"Pedro Pascal,Wagner Moura,Boyd Holbrook,Alberto Ammann,Paulina Gaitan,Juan Murcia,Jorge Monterrosa,Damián Alcázar,Francisco Denis,Raúl Méndez,Juan Sebastián Calero,Paulina García,Diego Cataño,Brett Cullen,Julián Díaz,Joanna Christie,Maurice Compte,María José Sanchez Real,Stephanie Sigman,Matias Varela,Arturo Castro,Manolo Cardona,Bruno Bichir,Andrea Londo,Leynar Gomez,Juan Pablo Raba,Richard T. Jones,Taliana Vargas,Mauricio Cujar,Jason Chad Roth,Pêpê Rapazote,Michael Stahl-David,Matt Whelan,Jorge A. Jimenez,Eric Lange,Danielle Kennedy,Carrell Lasso,Roberto Cano,Juan Pablo Shuk,Juana Álvarez,Cristina Umaña,Patrick St. Esprit,Konstantin Melikhov,Ariel Sierra,Mauricio Mejía,Gustavo Angarita Jr.,Germán Jaramillo,André Mattos,Roberto Urbina,Florencia Lozano","Australia:MA15+,Brazil:16,Canada:13+::(Quebec),Colombia:18,Denmark:15,Finland:K-16,France:12,Germany:16,Hong Kong:III,India:A,Ireland:15,Italy:VM14,Japan:R18+::(self-applied),Mexico:TV-MA::(self-applied),Netherlands:16,New Zealand:R16,Norway:15,Russia:18+,Singapore:M18,South Korea:18,Spain:16,Sweden:15,United Kingdom:15,United States:TV-MA",3,tv series
15,Fullmetal Alchemist: Brotherhood,2009,18+,9.1,100%,1,1,0,0,1,NA,"Animation,Action,Adventure,Comedy,Drama,Fantasy,Sci-Fi",Japan,Japanese,24,NA,"Two brothers lose their mother to an incurable disease. With the power of ""alchemy"", they use taboo knowledge to resurrect her. The process fails, and as a toll for using this type of alchemy, the older brother, Edward Elric loses his left leg while the younger brother, Alphonse Elric loses his entire body. To save his brother, Edward sacrifices his right arm and is able to affix his brother's soul to a suit of armor. With the help of a family friend, Edward receives metal limbs - ""automail"" - to replace his lost ones. With that, Edward vows to search for the Philosopher's Stone to return the brothers to their original bodies, even if it means becoming a ""State Alchemist"", one who uses his/her alchemy for the military.",9.1,"Kent Williams,Iemasa Kayumi,Vic Mignogna,Muriel Hofmann,Lili Troncale,Romi Pak,Maxey Whitehead,Rie Kugimiya,Travis Willingham,Shin'ichirô Miki,Colleen Clinkenbeard,Fumiko Orikasa,J. Michael Tatum,Kenta Miyake,Yuki Hayashi,Caitlin Glass,Monica Rial,Megumi Takamoto,Scott Freeman,Mai Gotou,Christopher Sabat,Tia Lynn Ballard,Todd Haberkorn,Ed Blaylock,Kenji Utsumi,Hidekatsu Shibata,Mamoru Miyano,Kyle Hebert,Charles C. Campbell,Dave Trosko,Biichi Satoh,Takashi Hikida,John Swasey,Wendy Powell,Ben Phillips,Minami Takayama,Stephanie Young,Phil Parsons,Andrew Love,Yôko Soumi,Jerry Russell,Chris Cason,Masayuki Omoro,Masuo Amada,Barry Yandell,Mike McFarland,Eric Vale,Chris Rager,George Manley,Hiroyuki Yoshino","Australia:M::(some episodes),Australia:MA15+::(some episodes),Brazil:14,Canada:14A::(Manitoba),Canada:PG::(Nova Scotia),Canada:G::(Quebec),France:Tous publics::(DVD rating),Germany:12::(some episodes),Germany:16::(some episodes),India:18+::(self-applied),India:13::(some episodes),India:15+::(some episodes),India:UA::(video rating),Italy:VM14::(self-applied),Japan:R15+::(self-applied),Mexico:B15,Netherlands:12,New Zealand:R13,New Zealand:M::(volume 1),Norway:16::(Netflix self-rating),Philippines:R-16::(Netflix),Portugal:M/16::(Netflix rating),Portugal:M/14,Russia:16+,Singapore:NC16,South Korea:15,South Korea:18,Spain:13,United Kingdom:15,United Kingdom:PG::(episodes 34 and 35),United States:TV-14,United States:TV-14::(DVD rating),United States:TV-PG::(some episodes),United States:TV-MA::(some episodes)",1,tv series
16,Community,2009,7+,8.5,88%,1,1,0,0,1,NA,Comedy,United States,English,22,NA,"A former lawyer attends a community college when it is discovered he faked his Bachelor's degree. In an attempt to get with a student in his Spanish class, he forms a Spanish study group. To his surprise, more people attend the study group and the group of misfits form an unlikely community.",8.5,"Joel McHale,Gillian Jacobs,Danny Pudi,Alison Brie,Ken Jeong,Yvette Nicole Brown,Jim Rash,Donald Glover,Chevy Chase,Richard Erdman,Erik Charles Nielsen,Dino Stamatopoulos,Danielle Kaplowitz,John Oliver,Charley Koontz,Luke Youngblood,Paget Brewster,Keith David,Jonathan Banks,Craig Cackowski,David Neher,Brady Novak,Dominik Musiol,Jeremy Scott Johnson,John Goodman,Jerry Minor,Bill Parks,Americo Galli,Lauren Stamile,Darsan Solomon,Jordan Black,Malcolm-Jamal Warner,Eric Christian Olsen,J.P. Manoux,Dan Bakkedahl,Leslie Simms,Eddie Pepitone,Marcy McCusker,Max Barakat,D.C. Pierson,Bertrand Roberson Jr.,Meggie McFadden,John Michael Higgins,Kevin Corrigan,Rob Corddry,Iqbal Theba,Greg Cromer,Michael Kenneth Williams,Brie Larson,Irene Choi","Argentina:13,Australia:M::(Season 1, 2, 6),Australia:MA15+::(Seasons 3-5),Brazil:12,Canada:PG::(Manitoba),Canada:G::(Quebec),Denmark:11::(DVD rating),Finland:K-12::(DVD rating),France:Tous publics,Germany:6::(some episodes),Germany:12::(some episodes),Germany:0::(some episodes),India:U,Italy:T::(DVD rating),Japan:R::(self-applied),Mexico:TV-14::(self-applied),Netherlands:AL,Netherlands:12::(season 3),Norway:12::(DVD rating),Russia:12+,Singapore:NC16::(Amazon Prime Video),Singapore:PG::(digital streaming),South Korea:15,Spain:13,Spain:12::(self-applied),Sweden:11::(DVD rating),United Kingdom:12::(some episodes),United Kingdom:15::(some episodes),United States:TV-14::(most episodes),United States:TV-PG::(some episodes)",6,tv series
17,Mindhunter,2017,18+,8.6,96%,1,0,0,0,1,NA,"Crime,Drama,Thriller",United States,English,60,NA,"Two FBI agents, fighting the departmental stigma of backroom boys - those who try to complicate the status quo of simple Means, Motive, Opportunity (MMO) of crime-solving with academics - work to develop an innovative investigative field incorporating psychology, anthropology and sociology as a method to reveal the motive. They acknowledge classic crime-solving - MMO - as no longer sufficient because criminality is becoming more complicated as Motive graduates from need and greed to inexplicable and irrational reasons. They theorize applying deeper psychological evaluation will posit new questions. Simply, asking Why will lead to the Who. This series focuses on the development by two men, two agents, of a new criminal field and does so through story lines of visiting the sociopathic mind.",8.6,"Jonathan Groff,Holt McCallany,Anna Torv,Sonny Valicenti,Stacey Roca,Hannah Gross,Joe Tuttle,Zachary Scott Ross,Cotter Smith,Albert Jones,Lauren Glazier,Michael Cerveris,Dohn Norwood,Gareth Williams,June Carryl,Cameron Britton,Nate Corddry,Sierra Aylina McClain,Siovhan Christensen,Katherine Banks,Alex Morf,Erik Jensen,Christopher Grove,Regi Davis,Christopher Livingston,Blythe Howard,Darrin Giossi,Bryan McClure,Crystal Lee Brown,Patrick Jordan,Joseph Cross,Marc Kudisch,Happy Anderson,Duke Lafoon,Jesse C. Boyd,Trey Teufel,Peter Murnik,Don O. Knowlton,Michael Park,George R. Sheffey,Brent Sexton,Paul Carafotes,Lila Lazarus,Bobby Liga,Megan McQuillan,Drew Seltzer,Emily Bergl,Michelle Davidson,Ricardo Miguel Young,Tammy Felice","Argentina:16,Australia:MA15+::(Netflix self-rating),Brazil:16,Canada:TV-MA::(self-applied),Chile:16+::(Netflix self-rating),France:16,Germany:16,India:16+::(self-applied),Italy:VM14,Japan:R18+::(self-applied),Mexico:TV-MA,Mexico:TV-MA::(self-applied),Netherlands:12,Norway:16::(Netflix self-rating),Russia:18+,Singapore:M18::(season 1),Singapore:R21::(series level),South Korea:18,Spain:16,United Kingdom:18,United States:TV-MA",2,tv series
18,Parks and Recreation,2009,16+,8.6,93%,1,1,1,0,1,NA,Comedy,United States,English,22,NA,"Leslie Knope, a mid-level bureaucrat in an Indiana Parks and Recreation Department, hopes to beautify her town (and boost her own career) by helping local nurse Ann Perkins turn an abandoned construction site into a community park. However, what should be a fairly simple project is stymied at every turn by oafish bureaucrats, selfish neighbors, governmental red tape, and a myriad of other challenges. Leslie's colleague Tom Haverford, who delights in exploiting his position for personal gain, is as likely to undermine her efforts as to help her, while her boss, Ron Swanson, is adamantly opposed to government in any form, even though he's a bureaucrat.",8.6,"Amy Poehler,Nick Offerman,Aubrey Plaza,Jim O'Heir,Aziz Ansari,Retta,Chris Pratt,Rashida Jones,Adam Scott,Rob Lowe,Jay Jackson,Paul Schneider,Ben Schwartz,Mo Collins,Yvans Jourdain,Jon Glaser,Billy Eichner,James Greene,Andy Forrest,Andrew Burlinson,Alison Becker,Kevin Symons,Alan Yang,Mark Rivers,Natalie Morales,Jama Williamson,Helen Slayton-Hughes,Richard Burch,Lucy Lawless,Kathryn Hahn,Cooper Thornton,Pamela Reed,Megan Mullally,Susan Yeagley,Jenny Slate,Eric Isenhower,Harris Wittels,John Balma,Marc Evan Jackson,Henry Winkler,Kirk Fox,Mel Cowan,Rylan Lee,Phil Reeves,Jim Meskimen,Will McLaughlin,Jeffrey Markle,Blake Lee,Sadie Salazar,Louis C.K.","Australia:M,Australia:PG::(seasons 1-2),Brazil:Livre,Canada:G::(Quebec),France:Tous publics,Germany:6,India:13,Italy:VM16::(self-applied),Japan:R15+::(self-applied),Mexico:B15::(self-applied),Netherlands:AL::(season 1),Netherlands:6::(seasons 2-6),New Zealand:M,Norway:11::(HBO),Russia:12+,Singapore:NC16,South Korea:15,Spain:16,United Kingdom:15,United Kingdom:15::(some episodes),United States:TV-14::(most episodes),United States:TV-PG::(some episodes)",7,tv series
19,Dexter,2006,18+,8.6,72%,1,0,0,0,1,NA,"Crime,Drama,Mystery,Thriller",United States,"English,Spanish",53,NA,"Dexter Morgan, Miami Metro Police Department blood spatter analyst, has a double life. When he's not helping the Homicide division solving murders, he spends his time hunting and killing bad guys that slip through the justice system. He spends his sun-drenched days solving crimes - and moonlit nights committing them. But not to worry, our Dexter doesn't kill just anyone. He reserves his homicidal hobbies to taking only the lives of other killers.",8.6,"Michael C. Hall,Jennifer Carpenter,David Zayas,James Remar,C.S. Lee,Luna Lauren Velez,Desmond Harrington,Julie Benz,Christina Robinson,Geoff Pierson,Preston Bailey,Aimee Garcia,Luke Andrew Kruntchev,Erik King,Evan George Kruntchev,Dana L. Wilson,Yvonne Strahovski,David Ramsey,Keith Carradine,Pablo Soriano,Jimmy Smits,Colin Hanks,John Lithgow,Sean Patrick Flanery,Francisco Viana,Courtney Ford,Valerie Cruz,Billy Brown,Josh Cooke,Jadon Wells,Daniel Goldman,Julia Stiles,Charlotte Rampling,Edward James Olmos,Christian Camargo,Jason Gedrick,Jaime Murray,Julia Jones,Ray Stevenson,Katia Winter,Kristin Dattilo,Jason Manuel Olazabal,Rick Peters,Andrew Kirsanov,Devon Graye,Peter Weller,Maria Doyle Kennedy,April Hernandez Castillo,Brando Eaton,Dora Madison","Argentina:16,Australia:MA15+,Brazil:18,Canada:18A,Canada:13+::(Québec),Chile:14,Colombia:18,Czech Republic:15,Denmark:15,Finland:K-16,France:12,Germany:18,Hungary:18,Iceland:16,India:A,Ireland:18,Italy:VM14,Japan:R-15,Maldives:18+,Mexico:C,Netherlands:16,New Zealand:R16,Norway:15,Poland:16,Portugal:16,Russia:18+,Singapore:R21,South Africa:18,South Korea:19,Spain:18,Sweden:15,Thailand:20,United Kingdom:18,United Kingdom:15::(season 7),United States:TV-MA,Ukraine:18",9,tv series
20,Marvel's Daredevil,2015,18+,8.6,92%,1,0,0,0,1,NA,"Action,Crime,Drama,Fantasy,Sci-Fi,Thriller",United States,English,54,NA,"As a child Matt Murdock was blinded by a chemical spill in a freak accident. Instead of limiting him it gave him superhuman senses that enabled him to see the world in a unique and powerful way. Now he uses these powers to deliver justice, not only as a lawyer in his own law firm, but also as vigilante at night, stalking the streets of Hell's Kitchen as Daredevil, the man without fear.",8.6,"Charlie Cox,Deborah Ann Woll,Elden Henson,Vincent D'Onofrio,Royce Johnson,Geoffrey Cantor,Jay Ali,Jon Bernthal,Stephen Rider,Wilson Bethel,Ayelet Zurer,Peter McRobbie,Amy Rutberg,Elodie Yung,Toby Leonard Moore,Joanne Whalley,Vondie Curtis-Hall,Bob Gunton,Kate Udall,Susan Varon,Peter Shinkoda,Rosario Dawson,Sunita Deshpande,David Anthony Buglione,Rob Morgan,Matt Gerald,Joe Jones,Michelle Hurd,Danny Johnson,Wai Ching Ho,Stephen Rowe,Matthew McCurdy,Don Castro,Scott Glenn,Ron Nakahara,Daryl Edwards,John Pirkis,Noah Huq,Peter Halpin,Kelly McAndrew,Richard Prioleau,Holly Cinnamon,Skylar Gaertner,Nikolai Nikolaeff,Tommy Walker,Chris Tardio,Judith Delgado,Marilyn Torres,Adriane Lenox,Suzanne H. Smart","Argentina:18,Australia:MA15+,Brazil:18,Canada:TV-MA::(Quebec),France:18,Germany:16::(season 1),Germany:18::(season 2),India:18+::(self-applied),Ireland:15,Italy:VM14,Japan:R18+::(self-applied),Malaysia:18,Mexico:TV-MA::(self-applied),Netherlands:16,New Zealand:R16,Norway:16::(Netflix self-rating),Russia:18+,Singapore:M18,South Korea:18,Spain:18,United Kingdom:15::(season 1),United Kingdom:18::(season 2),United States:TV-MA",3,tv series
21,The Witcher,2019,18+,8.3,67%,1,0,0,0,1,NA,"Action,Adventure,Fantasy,Mystery","Poland,United States,Hungary",English,60,NA,"The Witcher is an American fantasy drama web television series created by Lauren Schmidt Hissrich for Netflix. It is based on the book series of the same name by Polish writer Andrzej Sapkowski. The Witcher follows the story of Geralt of Rivia, a solitary monster hunter, who struggles to find his place in a world where people often prove more wicked than monsters and beasts. But when destiny hurtles him toward a powerful sorceress, and a young princess with a special gift, the three must learn to navigate independently the increasingly volatile Continent.",8.2,"Anna Shaffer,Henry Cavill,Freya Allan,Yasen Atour,Basil Eidenbenz,Anya Chalotra,Mimi Ndiweni,Mecia Simson,Eamon Farren,Gianni Calchetti,Paul Bullion,MyAnna Buring,Wilson Mbomio,Adam Levy,Joey Batey,Lars Mikkelsen,Royce Pierreson,Jodhi May,Björn Hlynur Haraldsson,Therica Wilson-Read,Judit Fekete,Máté Haumann,Daniel Burke,Mahesh Jadu,Emma Appleton,Josette Simon,Maciej Musial,Shaun Dooley,Anna-Louise Plowman,Tobi Bamtefa,Terence Maynard,Nóra Trokán,Martin Berencsy,Adjoa Andoh,Simon Callow,Liz Carr,Cassie Clare,Kevin Doyle,Chris Fulton,Graham McTavish,Aisha Fabienne Ross,Mia McKenna-Bruce,Adesuwa Oni,Colette Dalal Tchantcho,Tom Canton,Isobel Laidler,Francis Magee,Jordan Renzo,Lucas Englander,Frida Gustavsson","Argentina:16,Australia:MA15+::(Netflix self-rating),Brazil:18,Canada:TV-MA::(self-applied),France:16::(self-applied),Germany:16::(self-applied),India:18::(self applied),Italy:VM14,Japan:R18+::(self-applied),Mexico:B15::(self-applied),Netherlands:16,New Zealand:R16::(Netflix self-rating),Russia:18+,Singapore:R21,South Korea:18,Spain:16,United Kingdom:15::(Season 1),United States:TV-MA,Vietnam:C18::(self-applied)",2,tv series
22,Twin Peaks,1990,18+,8.8,89%,1,1,0,0,1,NA,"Crime,Drama,Mystery,Thriller",United States,"English,Icelandic,Afrikaans,Norwegian",47,NA,The body of a young girl (Laura Palmer) is washed up on a beach near the small Washington state town of Twin Peaks. FBI Special Agent Dale Cooper is called in to investigate her strange demise only to uncover a web of mystery that ultimately leads him deep into the heart of the surrounding woodland and his very own soul.,8.8,"Kyle MacLachlan,Michael Ontkean,Mädchen Amick,Dana Ashbrook,Richard Beymer,Lara Flynn Boyle,Sherilyn Fenn,Warren Frost,Peggy Lipton,James Marshall,Everett McGill,Jack Nance,Joan Chen,Kimmy Robertson,Michael Horse,Piper Laurie,Harry Goaz,Eric DaRe,Wendy Robie,Ray Wise,Sheryl Lee,Russ Tamblyn,Don S. Davis,Chris Mulkey,Gary Hershberger,Grace Zabriskie,Catherine E. Coulson,Ian Buchanan,Mary Jo Deschanel,Frank Silva,Kenneth Welsh,Al Strobel,David Patrick Kelly,Miguel Ferrer,John Boylan,Victoria Catlin,Charlotte Stewart,Jill Engels,David Lynch,Heather Graham,Robyn Lively,Dan O'Herlihy,Billy Zane,James Booth,Don Amendolia,Annette McCarthy,Michael Parks,Ron Blair,Carel Struycken,Mak Takano","Argentina:13,Australia:M,Brazil:14,Canada:PG::(Manitoba),Canada:14A::(Manitoba/Nova Scotia),Canada:14::(Nova Scotia),Canada:PG::(Ontario),Canada:G::(Québec),Czech Republic:15,Denmark:15,Finland:K-12::(some episodes),Finland:K-7::(some episodes),Finland:K-16::(Blu-ray),Finland:K-18::(DVD),France:Tous publics,Germany:16,Hungary:16,Iceland:12,India:18,Ireland:15,Italy:VM14,Japan:Unrated::(self-applied),Mexico:PG-13::(DVD rating),Netherlands:16,New Zealand:M,Norway:15,Russia:16+,Singapore:PG,Singapore:M18::(Blu-ray),Spain:13,Sweden:15,Thailand:18,United Kingdom:15,United Kingdom:PG::(one episode),United Kingdom:12::(some episodes),United States:TV-MA,United States:TV-PG::(iTunes)",2,tv series
